gender,loyalty_points,loyalty_tier,registered_on_weekend,loyalty_points_per_year
1.0,4563.0,4.0,0.0,1104.84
1.0,961.0,3.0,0.0,202.74
1.0,4105.0,4.0,0.0,774.53
0.0,3512.0,4.0,1.0,1345.59
0.0,2138.0,4.0,0.0,1696.83
1.0,2354.0,4.0,0.0,477.48
0.0,1108.0,4.0,1.0,218.11
1.0,1980.0,4.0,0.0,538.04
0.0,969.0,3.0,1.0,428.76
1.0,759.0,3.0,0.0,-3036.0
0.0,3471.0,4.0,1.0,892.29
1.0,4785.0,4.0,1.0,3417.86
0.0,3630.0,4.0,1.0,848.13
1.0,3475.0,4.0,0.0,4894.37
0.0,4395.0,4.0,0.0,1413.18
0.0,3936.0,4.0,0.0,6247.62
1.0,165.0,2.0,0.0,40.34
1.0,2151.0,4.0,0.0,712.25
1.0,3249.0,4.0,0.0,647.21
0.0,3878.0,4.0,1.0,24237.5
0.0,3703.0,4.0,1.0,1089.12
1.0,404.0,2.0,0.0,145.85
0.0,4350.0,4.0,0.0,1028.37
1.0,2608.0,4.0,0.0,1174.77
1.0,4764.0,4.0,0.0,4037.29
0.0,2592.0,4.0,0.0,472.99
1.0,912.0,3.0,0.0,430.19
0.0,4095.0,4.0,0.0,878.76
1.0,4913.0,4.0,0.0,961.45
0.0,2214.0,4.0,0.0,15814.29
1.0,4072.0,4.0,1.0,1309.32
0.0,841.0,3.0,0.0,257.19
1.0,4884.0,4.0,0.0,20350.0
1.0,2497.0,4.0,0.0,5548.89
1.0,919.0,3.0,0.0,8354.55
0.0,2697.0,4.0,0.0,10373.08
1.0,1614.0,4.0,1.0,1048.05
0.0,4293.0,4.0,0.0,5880.82
1.0,3474.0,4.0,0.0,3618.75
0.0,4247.0,4.0,0.0,3100.0
1.0,1158.0,4.0,0.0,689.29
1.0,1885.0,4.0,1.0,578.22
0.0,4489.0,4.0,1.0,1004.25
0.0,2812.0,4.0,0.0,660.09
0.0,262.0,2.0,0.0,46.87
0.0,4503.0,4.0,1.0,-112575.0
0.0,1812.0,4.0,0.0,393.91
1.0,3833.0,4.0,0.0,3091.13
1.0,3677.0,4.0,0.0,2764.66
0.0,513.0,3.0,0.0,205.2
1.0,4818.0,4.0,0.0,2421.11
0.0,1486.0,4.0,0.0,349.65
0.0,4635.0,4.0,1.0,5584.34
1.0,2112.0,4.0,0.0,352.59
0.0,422.0,2.0,1.0,82.26
0.0,3009.0,4.0,0.0,-13082.61
0.0,4554.0,4.0,1.0,1962.93
1.0,1858.0,4.0,0.0,852.29
1.0,4848.0,4.0,0.0,1324.59
1.0,143.0,2.0,0.0,38.44
1.0,4602.0,4.0,1.0,11800.0
0.0,4678.0,4.0,0.0,-23390.0
1.0,3066.0,4.0,0.0,751.47
1.0,2026.0,4.0,0.0,413.47
1.0,4955.0,4.0,0.0,2126.61
0.0,4952.0,4.0,0.0,1487.09
0.0,739.0,3.0,1.0,324.12
1.0,1995.0,4.0,1.0,1596.0
1.0,692.0,3.0,0.0,138.4
0.0,4496.0,4.0,0.0,1221.74
0.0,2837.0,4.0,0.0,1082.82
1.0,2547.0,4.0,0.0,537.34
1.0,2376.0,4.0,0.0,518.78
1.0,4293.0,4.0,0.0,1676.95
0.0,2474.0,4.0,0.0,916.3
1.0,2379.0,4.0,0.0,397.16
1.0,2177.0,4.0,0.0,2034.58
1.0,1886.0,4.0,0.0,648.11
0.0,141.0,2.0,1.0,29.62
1.0,3228.0,4.0,1.0,3889.16
0.0,1631.0,4.0,0.0,580.43
0.0,118.0,2.0,0.0,21.22
0.0,3863.0,4.0,0.0,19315.0
0.0,2319.0,4.0,0.0,513.05
1.0,526.0,3.0,0.0,348.34
0.0,2701.0,4.0,0.0,573.46
1.0,4516.0,4.0,0.0,1946.55
1.0,2583.0,4.0,1.0,492.94
0.0,3475.0,4.0,0.0,1259.06
0.0,375.0,2.0,1.0,69.57
0.0,1264.0,4.0,0.0,387.73
1.0,2578.0,4.0,0.0,477.41
0.0,4398.0,4.0,0.0,2326.98
1.0,3298.0,4.0,0.0,1577.99
0.0,2349.0,4.0,1.0,603.86
0.0,4455.0,4.0,1.0,939.87
1.0,3998.0,4.0,1.0,1261.2
1.0,3473.0,4.0,1.0,753.36
0.0,1696.0,4.0,0.0,1194.37
0.0,935.0,3.0,0.0,275.81
0.0,954.0,3.0,0.0,-31800.0
0.0,3887.0,4.0,0.0,1668.24
1.0,2371.0,4.0,1.0,1623.97
1.0,3234.0,4.0,0.0,592.31
1.0,487.0,2.0,0.0,112.99
0.0,114.0,2.0,1.0,26.64
1.0,3792.0,4.0,1.0,656.06
0.0,4042.0,4.0,1.0,914.48
0.0,1444.0,4.0,1.0,5776.0
1.0,4493.0,4.0,1.0,803.76
1.0,504.0,3.0,0.0,654.55
1.0,649.0,3.0,0.0,167.7
0.0,4249.0,4.0,0.0,4380.41
0.0,193.0,2.0,0.0,50.92
1.0,661.0,3.0,0.0,125.9
1.0,2032.0,4.0,0.0,1563.08
1.0,1678.0,4.0,1.0,3813.64
1.0,4605.0,4.0,0.0,-23025.0
0.0,1853.0,4.0,0.0,329.13
0.0,3689.0,4.0,1.0,4144.94
0.0,27.0,1.0,0.0,10.98
1.0,1480.0,4.0,0.0,263.81
0.0,441.0,2.0,0.0,126.72
0.0,1653.0,4.0,0.0,721.83
0.0,4331.0,4.0,0.0,869.68
1.0,4312.0,4.0,0.0,1579.49
0.0,1927.0,4.0,1.0,-192700.0
1.0,850.0,3.0,0.0,435.9
1.0,952.0,3.0,0.0,170.92
0.0,2938.0,4.0,0.0,1469.0
1.0,4422.0,4.0,1.0,896.96
0.0,4517.0,4.0,0.0,8066.07
0.0,364.0,2.0,1.0,75.83
0.0,1196.0,4.0,0.0,217.85
1.0,1986.0,4.0,0.0,577.33
1.0,846.0,3.0,0.0,363.09
1.0,4086.0,4.0,0.0,5306.49
1.0,2077.0,4.0,0.0,415.4
1.0,1387.0,4.0,0.0,597.84
1.0,4332.0,4.0,0.0,1122.28
0.0,4408.0,4.0,0.0,3082.52
0.0,1669.0,4.0,0.0,5563.33
0.0,3628.0,4.0,0.0,898.02
0.0,4796.0,4.0,0.0,20852.17
0.0,4335.0,4.0,0.0,868.74
0.0,4971.0,4.0,1.0,2448.77
1.0,4648.0,4.0,0.0,1837.15
1.0,4147.0,4.0,0.0,1401.01
0.0,4863.0,4.0,0.0,1510.25
0.0,4558.0,4.0,0.0,8937.25
1.0,2729.0,4.0,1.0,34112.5
0.0,4712.0,4.0,0.0,-19633.33
1.0,275.0,2.0,0.0,66.27
0.0,1681.0,4.0,0.0,664.43
1.0,4578.0,4.0,1.0,2897.47
0.0,824.0,3.0,0.0,560.54
0.0,1633.0,4.0,1.0,510.31
1.0,4222.0,4.0,0.0,7676.36
1.0,2442.0,4.0,0.0,550.0
0.0,4136.0,4.0,0.0,999.03
1.0,1210.0,4.0,0.0,224.07
0.0,95.0,1.0,0.0,65.52
1.0,3894.0,4.0,0.0,830.28
1.0,502.0,3.0,1.0,132.8
1.0,734.0,3.0,0.0,166.82
1.0,2136.0,4.0,1.0,-8544.0
1.0,1972.0,4.0,0.0,1643.33
1.0,201.0,2.0,0.0,55.07
0.0,1624.0,4.0,0.0,433.07
0.0,1537.0,4.0,0.0,888.44
1.0,3488.0,4.0,0.0,608.73
1.0,2026.0,4.0,0.0,518.16
0.0,1262.0,4.0,0.0,246.0
0.0,2740.0,4.0,0.0,1363.18
0.0,4620.0,4.0,0.0,2701.75
1.0,4074.0,4.0,0.0,689.34
0.0,1088.0,4.0,1.0,192.23
1.0,4474.0,4.0,0.0,791.86
0.0,4423.0,4.0,0.0,1562.9
0.0,955.0,3.0,0.0,95500.0
0.0,2706.0,4.0,0.0,576.97
1.0,3591.0,4.0,0.0,1436.4
0.0,3792.0,4.0,0.0,1344.68
1.0,2398.0,4.0,0.0,862.59
0.0,1939.0,4.0,1.0,869.51
1.0,2342.0,4.0,1.0,4337.04
0.0,4001.0,4.0,0.0,2210.5
0.0,1827.0,4.0,0.0,351.35
1.0,589.0,3.0,1.0,116.63
0.0,3001.0,4.0,1.0,748.38
0.0,2878.0,4.0,1.0,956.15
0.0,945.0,3.0,0.0,2625.0
1.0,1320.0,4.0,0.0,949.64
1.0,1666.0,4.0,0.0,319.77
0.0,1241.0,4.0,1.0,359.71
0.0,502.0,3.0,0.0,97.67
1.0,945.0,3.0,0.0,-5250.0
1.0,2996.0,4.0,1.0,1070.0
1.0,1968.0,4.0,0.0,720.88
1.0,872.0,3.0,0.0,149.83
1.0,2407.0,4.0,0.0,815.93
1.0,4921.0,4.0,0.0,2148.91
1.0,2412.0,4.0,0.0,505.66
1.0,2760.0,4.0,0.0,576.2
1.0,4508.0,4.0,0.0,1754.09
1.0,1541.0,4.0,0.0,271.3
1.0,1315.0,4.0,0.0,237.79
0.0,3141.0,4.0,0.0,1353.88
1.0,3992.0,4.0,0.0,6048.48
1.0,1891.0,4.0,1.0,638.85
1.0,3675.0,4.0,1.0,613.52
0.0,70.0,1.0,1.0,12.28
1.0,1721.0,4.0,0.0,2235.06
1.0,3529.0,4.0,0.0,614.81
1.0,3145.0,4.0,0.0,2665.25
1.0,3043.0,4.0,0.0,8950.0
1.0,2254.0,4.0,1.0,453.52
1.0,1187.0,4.0,0.0,430.07
0.0,4616.0,4.0,0.0,1303.95
0.0,1225.0,4.0,1.0,1012.4
1.0,1515.0,4.0,1.0,270.54
1.0,2029.0,4.0,0.0,783.4
1.0,1216.0,4.0,0.0,221.9
0.0,3703.0,4.0,0.0,123433.33
1.0,3002.0,4.0,0.0,527.59
1.0,927.0,3.0,0.0,-4635.0
0.0,266.0,2.0,0.0,-8866.67
1.0,2777.0,4.0,0.0,967.6
1.0,225.0,2.0,1.0,489.13
0.0,3035.0,4.0,0.0,2183.45
1.0,4593.0,4.0,0.0,1453.48
1.0,29.0,1.0,0.0,8.63
1.0,4758.0,4.0,0.0,1407.69
0.0,4673.0,4.0,0.0,9735.42
0.0,1991.0,4.0,0.0,1485.82
0.0,816.0,3.0,1.0,303.35
0.0,2869.0,4.0,0.0,2584.68
0.0,2995.0,4.0,0.0,1174.51
1.0,2766.0,4.0,0.0,977.39
1.0,972.0,3.0,0.0,1278.95
1.0,1903.0,4.0,0.0,445.67
1.0,4502.0,4.0,0.0,11847.37
1.0,4446.0,4.0,0.0,2058.33
0.0,1408.0,4.0,1.0,424.1
0.0,2279.0,4.0,1.0,466.05
1.0,626.0,3.0,0.0,711.36
0.0,85.0,1.0,0.0,173.47
0.0,1868.0,4.0,0.0,2008.6
0.0,4397.0,4.0,0.0,1418.39
1.0,3067.0,4.0,0.0,651.17
0.0,3289.0,4.0,0.0,610.2
0.0,4585.0,4.0,0.0,4366.67
1.0,2953.0,4.0,0.0,1047.16
1.0,4237.0,4.0,0.0,2195.34
0.0,173.0,2.0,0.0,79.72
1.0,4381.0,4.0,0.0,2147.55
1.0,4176.0,4.0,0.0,764.84
0.0,3179.0,4.0,0.0,35322.22
0.0,3668.0,4.0,0.0,664.49
0.0,557.0,3.0,0.0,476.07
0.0,213.0,2.0,1.0,507.14
1.0,3232.0,4.0,0.0,581.29
0.0,2607.0,4.0,0.0,516.24
0.0,266.0,2.0,1.0,135.71
1.0,4079.0,4.0,0.0,16995.83
1.0,3039.0,4.0,0.0,2125.17
0.0,2439.0,4.0,0.0,-9033.33
0.0,1264.0,4.0,0.0,2298.18
1.0,2279.0,4.0,0.0,438.27
1.0,2496.0,4.0,0.0,1200.0
0.0,1908.0,4.0,0.0,4770.0
1.0,116.0,2.0,1.0,27.75
0.0,1435.0,4.0,0.0,1668.6
1.0,3522.0,4.0,0.0,939.2
0.0,680.0,3.0,0.0,284.52
0.0,2577.0,4.0,0.0,460.18
0.0,18.0,1.0,0.0,3.76
1.0,1792.0,4.0,0.0,495.03
0.0,2927.0,4.0,0.0,7505.13
0.0,144.0,2.0,0.0,38.5
1.0,2292.0,4.0,0.0,1302.27
0.0,1961.0,4.0,0.0,501.53
0.0,425.0,2.0,1.0,149.65
0.0,2131.0,4.0,0.0,1133.51
0.0,4202.0,4.0,1.0,2143.88
1.0,4378.0,4.0,1.0,1013.43
0.0,681.0,3.0,0.0,142.77
0.0,3443.0,4.0,1.0,964.43
0.0,3270.0,4.0,0.0,970.33
1.0,3434.0,4.0,0.0,869.37
1.0,2376.0,4.0,0.0,525.66
0.0,1202.0,4.0,0.0,363.14
1.0,3775.0,4.0,0.0,1747.69
1.0,686.0,3.0,0.0,193.79
1.0,4833.0,4.0,1.0,2894.01
0.0,1848.0,4.0,0.0,553.29
1.0,4480.0,4.0,0.0,1617.33
0.0,660.0,3.0,1.0,5500.0
1.0,1238.0,4.0,0.0,240.39
1.0,1177.0,4.0,0.0,244.7
1.0,328.0,2.0,0.0,318.45
1.0,4247.0,4.0,1.0,11478.38
0.0,268.0,2.0,0.0,44.59
1.0,2863.0,4.0,0.0,880.92
1.0,4961.0,4.0,0.0,11811.9
1.0,3261.0,4.0,0.0,2103.87
1.0,3836.0,4.0,1.0,-16678.26
0.0,4664.0,4.0,1.0,1113.13
0.0,1928.0,4.0,1.0,693.53
1.0,3334.0,4.0,1.0,1862.57
0.0,2179.0,4.0,0.0,687.38
0.0,4856.0,4.0,0.0,-26977.78
1.0,3992.0,4.0,1.0,1251.41
0.0,3884.0,4.0,0.0,2245.09
1.0,2895.0,4.0,0.0,2432.77
1.0,4854.0,4.0,0.0,970.8
0.0,261.0,2.0,0.0,62.14
1.0,647.0,3.0,1.0,165.9
1.0,1022.0,4.0,0.0,676.82
1.0,3607.0,4.0,1.0,2015.08
0.0,838.0,3.0,0.0,698.33
0.0,566.0,3.0,0.0,249.34
1.0,3718.0,4.0,0.0,26557.14
1.0,1557.0,4.0,0.0,430.11
1.0,2365.0,4.0,0.0,1115.57
1.0,2518.0,4.0,1.0,428.96
1.0,1700.0,4.0,1.0,283.33
1.0,4798.0,4.0,0.0,1671.78
1.0,4692.0,4.0,0.0,3581.68
1.0,2213.0,4.0,1.0,778.24
1.0,1558.0,4.0,1.0,779.0
0.0,3035.0,4.0,0.0,1996.71
1.0,283.0,2.0,1.0,48.96
0.0,1271.0,4.0,0.0,394.72
1.0,3350.0,4.0,0.0,1462.88
0.0,1072.0,4.0,0.0,392.67
1.0,3912.0,4.0,0.0,6413.11
1.0,387.0,2.0,0.0,102.65
1.0,1585.0,4.0,1.0,302.48
0.0,918.0,3.0,0.0,246.77
1.0,148.0,2.0,1.0,44.58
1.0,3786.0,4.0,1.0,5650.75
1.0,1243.0,4.0,0.0,265.03
1.0,3117.0,4.0,0.0,835.66
0.0,4845.0,4.0,0.0,1271.65
1.0,4724.0,4.0,0.0,18896.0
0.0,2912.0,4.0,0.0,557.85
0.0,4294.0,4.0,0.0,6709.38
1.0,2972.0,4.0,0.0,2803.77
1.0,3681.0,4.0,0.0,4135.96
1.0,1797.0,4.0,0.0,1711.43
1.0,347.0,2.0,0.0,937.84
0.0,4980.0,4.0,1.0,2000.0
1.0,1471.0,4.0,0.0,1149.22
1.0,165.0,2.0,0.0,311.32
1.0,4801.0,4.0,0.0,1168.13
0.0,3690.0,4.0,0.0,973.61
1.0,4557.0,4.0,0.0,913.23
1.0,3057.0,4.0,0.0,738.41
0.0,4051.0,4.0,0.0,752.97
1.0,3439.0,4.0,0.0,2566.42
0.0,3909.0,4.0,0.0,1692.21
1.0,2847.0,4.0,0.0,624.34
1.0,3382.0,4.0,0.0,1063.52
1.0,3005.0,4.0,0.0,2225.93
1.0,3974.0,4.0,0.0,6514.75
0.0,2357.0,4.0,1.0,835.82
0.0,4241.0,4.0,0.0,2197.41
1.0,1992.0,4.0,1.0,-33200.0
0.0,143.0,2.0,0.0,210.29
1.0,345.0,2.0,0.0,348.48
1.0,1193.0,4.0,0.0,222.57
0.0,1641.0,4.0,0.0,659.04
0.0,3027.0,4.0,0.0,578.78
0.0,4523.0,4.0,1.0,985.4
0.0,4828.0,4.0,0.0,1280.64
0.0,3400.0,4.0,0.0,2741.94
1.0,2043.0,4.0,1.0,7044.83
1.0,3980.0,4.0,0.0,1184.52
0.0,4262.0,4.0,1.0,962.08
0.0,2603.0,4.0,0.0,910.14
1.0,4781.0,4.0,0.0,6290.79
0.0,2301.0,4.0,0.0,3652.38
1.0,3240.0,4.0,1.0,2314.29
0.0,2632.0,4.0,0.0,1164.6
1.0,1783.0,4.0,0.0,600.34
1.0,2145.0,4.0,1.0,443.18
0.0,4469.0,4.0,1.0,1020.32
0.0,1370.0,4.0,1.0,748.63
1.0,3539.0,4.0,1.0,729.69
0.0,2551.0,4.0,1.0,447.54
0.0,1909.0,4.0,0.0,931.22
0.0,833.0,3.0,0.0,153.69
0.0,4940.0,4.0,0.0,1331.54
0.0,1207.0,4.0,1.0,5486.36
1.0,2720.0,4.0,0.0,1062.5
0.0,1103.0,4.0,1.0,959.13
1.0,2342.0,4.0,1.0,512.47
0.0,4407.0,4.0,1.0,3582.93
0.0,529.0,3.0,0.0,95.49
1.0,151.0,2.0,0.0,40.48
1.0,4675.0,4.0,0.0,3180.27
0.0,1017.0,4.0,0.0,230.09
1.0,1363.0,4.0,0.0,873.72
0.0,2378.0,4.0,0.0,4486.79
0.0,3312.0,4.0,0.0,710.73
0.0,4185.0,4.0,1.0,982.39
1.0,1689.0,4.0,0.0,33780.0
0.0,2904.0,4.0,1.0,552.09
0.0,3595.0,4.0,0.0,3209.82
1.0,2070.0,4.0,0.0,1189.66
0.0,3533.0,4.0,0.0,2018.86
0.0,2306.0,4.0,0.0,546.45
1.0,1688.0,4.0,1.0,-7339.13
0.0,3126.0,4.0,0.0,1377.09
1.0,1025.0,4.0,1.0,545.21
1.0,1779.0,4.0,0.0,1976.67
0.0,2101.0,4.0,0.0,1193.75
1.0,2525.0,4.0,0.0,2234.51
0.0,1134.0,4.0,0.0,1417.5
0.0,404.0,2.0,0.0,131.17
1.0,4348.0,4.0,1.0,1204.43
0.0,787.0,3.0,0.0,587.31
0.0,4266.0,4.0,1.0,1333.12
1.0,4848.0,4.0,0.0,-22036.36
0.0,1848.0,4.0,0.0,622.22
1.0,2666.0,4.0,0.0,2515.09
1.0,3720.0,4.0,0.0,3542.86
0.0,1170.0,4.0,0.0,427.01
0.0,471.0,2.0,0.0,318.24
1.0,2355.0,4.0,0.0,5607.14
0.0,3054.0,4.0,0.0,939.69
1.0,3780.0,4.0,0.0,3000.0
0.0,1642.0,4.0,0.0,2189.33
0.0,4868.0,4.0,0.0,1142.72
1.0,913.0,3.0,0.0,270.92
0.0,770.0,3.0,0.0,221.9
0.0,769.0,3.0,1.0,615.2
0.0,1649.0,4.0,0.0,311.13
1.0,2976.0,4.0,1.0,833.61
1.0,2832.0,4.0,1.0,1305.07
0.0,4147.0,4.0,0.0,1386.96
0.0,3201.0,4.0,1.0,631.36
1.0,3965.0,4.0,1.0,6100.0
1.0,361.0,2.0,0.0,117.21
1.0,677.0,3.0,1.0,205.15
1.0,1921.0,4.0,1.0,392.84
1.0,791.0,3.0,1.0,202.3
0.0,3043.0,4.0,1.0,1148.3
1.0,2928.0,4.0,1.0,687.32
0.0,1408.0,4.0,0.0,725.77
0.0,1210.0,4.0,1.0,307.11
0.0,1223.0,4.0,1.0,246.08
0.0,573.0,3.0,1.0,367.31
1.0,1466.0,4.0,0.0,1344.95
0.0,2347.0,4.0,1.0,1676.43
0.0,969.0,3.0,0.0,707.3
1.0,3510.0,4.0,1.0,709.09
0.0,3271.0,4.0,1.0,1234.34
0.0,4298.0,4.0,1.0,1427.91
0.0,3677.0,4.0,1.0,1876.02
1.0,3467.0,4.0,0.0,1155.67
1.0,3195.0,4.0,0.0,2115.89
1.0,1883.0,4.0,1.0,23537.5
0.0,1556.0,4.0,0.0,727.1
1.0,4999.0,4.0,0.0,899.1
0.0,3354.0,4.0,0.0,681.71
1.0,4325.0,4.0,1.0,4805.56
0.0,1687.0,4.0,0.0,-6488.46
0.0,831.0,3.0,0.0,341.98
1.0,100.0,1.0,0.0,23.04
1.0,4847.0,4.0,1.0,838.58
0.0,1095.0,4.0,1.0,246.07
1.0,2710.0,4.0,0.0,-24636.36
0.0,4379.0,4.0,1.0,1665.02
1.0,54.0,1.0,1.0,19.29
1.0,2951.0,4.0,0.0,752.81
0.0,3126.0,4.0,1.0,1453.95
0.0,3966.0,4.0,0.0,849.25
0.0,4315.0,4.0,0.0,3319.23
0.0,3412.0,4.0,0.0,947.78
1.0,1196.0,4.0,0.0,39866.67
0.0,1192.0,4.0,0.0,389.54
0.0,3921.0,4.0,0.0,877.18
0.0,2369.0,4.0,1.0,1600.68
0.0,158.0,2.0,0.0,63.97
1.0,4044.0,4.0,1.0,2496.3
0.0,3241.0,4.0,1.0,1653.57
1.0,4798.0,4.0,0.0,1175.98
0.0,171.0,2.0,0.0,32.2
0.0,4040.0,4.0,1.0,795.28
1.0,629.0,3.0,0.0,173.76
0.0,1116.0,4.0,0.0,626.97
1.0,3795.0,4.0,0.0,126500.0
0.0,1907.0,4.0,1.0,355.12
1.0,2545.0,4.0,0.0,785.49
1.0,638.0,3.0,1.0,6380.0
1.0,43.0,1.0,0.0,8.1
1.0,2092.0,4.0,1.0,448.93
1.0,2072.0,4.0,0.0,391.68
0.0,1266.0,4.0,0.0,1110.53
0.0,3122.0,4.0,0.0,1152.03
1.0,3007.0,4.0,1.0,2004.67
0.0,856.0,3.0,0.0,1172.6
1.0,2200.0,4.0,1.0,1182.8
1.0,1301.0,4.0,1.0,342.37
0.0,241.0,2.0,0.0,63.59
0.0,4266.0,4.0,0.0,1258.41
0.0,915.0,3.0,0.0,288.64
0.0,1921.0,4.0,1.0,418.52
1.0,482.0,2.0,1.0,101.69
0.0,3800.0,4.0,0.0,722.43
1.0,1292.0,4.0,1.0,483.9
0.0,3452.0,4.0,1.0,1198.61
1.0,4873.0,4.0,1.0,1903.52
1.0,4449.0,4.0,1.0,986.47
0.0,2057.0,4.0,1.0,34283.33
1.0,2949.0,4.0,0.0,1218.6
1.0,3238.0,4.0,0.0,863.47
1.0,657.0,3.0,1.0,117.32
0.0,1084.0,4.0,0.0,258.1
1.0,3733.0,4.0,0.0,23331.25
1.0,1252.0,4.0,0.0,807.74
1.0,2996.0,4.0,0.0,549.72
0.0,2923.0,4.0,0.0,702.64
1.0,1173.0,4.0,0.0,486.72
1.0,4171.0,4.0,0.0,7583.64
1.0,2247.0,4.0,0.0,1468.63
1.0,4465.0,4.0,1.0,4212.26
1.0,2683.0,4.0,0.0,631.29
0.0,551.0,3.0,0.0,205.6
1.0,3809.0,4.0,0.0,767.94
0.0,3764.0,4.0,0.0,1388.93
0.0,4347.0,4.0,0.0,1834.18
0.0,3573.0,4.0,0.0,2627.21
0.0,3910.0,4.0,0.0,3204.92
1.0,2217.0,4.0,1.0,567.01
0.0,3533.0,4.0,0.0,684.69
0.0,440.0,2.0,0.0,280.25
0.0,4105.0,4.0,0.0,825.96
1.0,103.0,2.0,1.0,100.98
1.0,2501.0,4.0,0.0,622.14
1.0,3427.0,4.0,0.0,867.59
0.0,4350.0,4.0,0.0,3990.83
1.0,4782.0,4.0,0.0,1654.67
0.0,860.0,3.0,0.0,3071.43
0.0,3147.0,4.0,1.0,562.97
0.0,4753.0,4.0,0.0,2221.03
1.0,3579.0,4.0,1.0,879.36
1.0,3958.0,4.0,0.0,2211.17
1.0,445.0,2.0,0.0,22250.0
1.0,3643.0,4.0,0.0,2046.63
1.0,1824.0,4.0,0.0,7930.43
1.0,4197.0,4.0,0.0,1230.79
0.0,631.0,3.0,0.0,191.79
0.0,3273.0,4.0,1.0,2618.4
1.0,3262.0,4.0,1.0,758.6
0.0,4929.0,4.0,0.0,870.85
0.0,2079.0,4.0,0.0,466.14
0.0,1682.0,4.0,0.0,444.97
1.0,3440.0,4.0,0.0,49142.86
1.0,4119.0,4.0,0.0,4160.61
1.0,61.0,1.0,0.0,36.53
0.0,3949.0,4.0,0.0,1261.66
0.0,3140.0,4.0,0.0,1109.54
0.0,1848.0,4.0,1.0,546.75
1.0,4779.0,4.0,1.0,3186.0
1.0,2780.0,4.0,0.0,471.99
0.0,3721.0,4.0,0.0,1398.87
1.0,4202.0,4.0,1.0,991.04
0.0,1634.0,4.0,0.0,577.39
0.0,3551.0,4.0,0.0,4798.65
1.0,2576.0,4.0,0.0,608.98
1.0,4184.0,4.0,0.0,1136.96
1.0,2317.0,4.0,0.0,810.14
1.0,1091.0,4.0,0.0,223.57
1.0,2017.0,4.0,1.0,2430.12
1.0,1481.0,4.0,0.0,851.15
1.0,735.0,3.0,0.0,125.21
0.0,1230.0,4.0,1.0,1447.06
1.0,4831.0,4.0,0.0,1064.1
1.0,1206.0,4.0,0.0,225.84
0.0,1611.0,4.0,1.0,603.37
0.0,2503.0,4.0,1.0,511.86
0.0,4697.0,4.0,0.0,3110.6
0.0,625.0,3.0,1.0,112.41
1.0,2824.0,4.0,1.0,520.07
0.0,2281.0,4.0,0.0,648.01
1.0,4684.0,4.0,0.0,1566.56
0.0,4736.0,4.0,0.0,3700.0
1.0,2291.0,4.0,0.0,587.44
0.0,1056.0,4.0,0.0,291.71
1.0,557.0,3.0,1.0,154.29
1.0,2909.0,4.0,0.0,831.14
1.0,1122.0,4.0,0.0,232.78
0.0,4672.0,4.0,0.0,2173.02
1.0,2458.0,4.0,0.0,4726.92
1.0,2238.0,4.0,1.0,-20345.45
1.0,1698.0,4.0,1.0,820.29
0.0,1873.0,4.0,0.0,4256.82
0.0,1809.0,4.0,1.0,515.38
1.0,4965.0,4.0,1.0,1712.07
0.0,2027.0,4.0,0.0,756.34
1.0,112.0,2.0,0.0,46.86
1.0,1034.0,4.0,0.0,219.53
0.0,699.0,3.0,0.0,148.72
0.0,3146.0,4.0,0.0,4430.99
1.0,3064.0,4.0,0.0,1868.29
0.0,2094.0,4.0,0.0,497.39
0.0,68.0,1.0,1.0,14.41
0.0,3716.0,4.0,0.0,1812.68
1.0,4282.0,4.0,0.0,1244.77
0.0,2488.0,4.0,0.0,784.86
1.0,392.0,2.0,0.0,233.33
0.0,1496.0,4.0,1.0,380.66
1.0,114.0,2.0,0.0,62.64
0.0,2761.0,4.0,0.0,2191.27
0.0,3824.0,4.0,0.0,790.08
1.0,4996.0,4.0,0.0,983.46
1.0,1822.0,4.0,0.0,45550.0
0.0,3499.0,4.0,1.0,586.1
0.0,3684.0,4.0,0.0,2002.17
0.0,4593.0,4.0,0.0,782.45
1.0,1686.0,4.0,1.0,597.87
1.0,4027.0,4.0,1.0,1250.62
1.0,4575.0,4.0,0.0,1345.59
0.0,1463.0,4.0,1.0,1556.38
0.0,403.0,2.0,0.0,169.33
1.0,1277.0,4.0,0.0,352.76
1.0,39.0,1.0,1.0,33.33
0.0,2956.0,4.0,0.0,4411.94
0.0,3987.0,4.0,1.0,12081.82
1.0,1528.0,4.0,0.0,366.43
1.0,2178.0,4.0,1.0,1258.96
0.0,325.0,2.0,1.0,93.66
1.0,3388.0,4.0,0.0,859.9
1.0,1538.0,4.0,0.0,453.69
1.0,237.0,2.0,1.0,120.92
0.0,2982.0,4.0,0.0,510.62
0.0,1774.0,4.0,0.0,464.4
0.0,893.0,3.0,0.0,950.0
1.0,4589.0,4.0,0.0,1494.79
0.0,4763.0,4.0,0.0,1006.98
1.0,3405.0,4.0,0.0,806.87
1.0,4706.0,4.0,0.0,1662.9
0.0,1453.0,4.0,1.0,445.71
0.0,1392.0,4.0,0.0,342.86
0.0,2131.0,4.0,0.0,385.35
0.0,4064.0,4.0,1.0,742.96
0.0,4530.0,4.0,0.0,823.64
1.0,3892.0,4.0,1.0,817.65
0.0,1510.0,4.0,0.0,668.14
0.0,334.0,2.0,1.0,160.58
1.0,3760.0,4.0,0.0,949.49
0.0,2395.0,4.0,0.0,433.09
0.0,2265.0,4.0,1.0,867.82
