review_id,customer_id,product_id,rating,review_text,review_date
4830,4224,333,5,Good product,2025-04-27
4831,3398,742,2,Good product,2024-01-04
4832,2531,483,3,Good product,2022-07-08
4833,1827,1654,5,Good product,2026-04-12
4834,4513,649,5,Good product,2023-06-06
4835,603,1206,4,Good product,2025-01-08
4836,4370,730,4,Good product,2024-08-15
4837,2216,143,2,Good product,2022-12-13
4838,4145,639,4,Good product,2026-01-18
4839,2715,1982,3,Good product,2026-01-22
4840,3693,1816,1,Good product,2023-06-18
4841,3114,552,1,Good product,2022-11-23
4842,148,1397,3,Good product,2022-01-06
4843,4946,1350,5,Good product,2025-10-03
4844,2868,447,1,Good product,2022-04-06
4845,1412,1394,4,Good product,2024-07-07
4846,361,975,4,Good product,2025-04-19
4847,2076,905,2,Good product,2025-12-15
4848,2401,1982,5,Good product,2024-02-12
4849,2401,1220,1,Good product,2024-02-12
4850,3025,28,5,Good product,2025-04-15
4851,3025,126,3,Good product,2025-04-15
4852,4371,668,3,Good product,2026-01-13
4853,1112,1233,4,Good product,2022-01-26
4854,1112,1990,2,Good product,2022-01-26
4855,1474,36,2,Good product,2023-01-30
4856,1474,768,4,Good product,2023-01-30
4857,77,1236,2,Good product,2022-05-26
4858,990,1885,4,Good product,2025-08-22
4859,324,540,4,Good product,2025-01-10
4860,4084,1551,3,Good product,2024-08-08
4861,1720,366,5,Good product,2025-04-30
4862,1008,1460,3,Good product,2023-10-22
4863,531,953,2,Good product,2022-08-25
4864,3750,935,3,Good product,2025-11-12
4865,690,171,3,Good product,2022-10-07
4866,4664,283,4,Good product,2023-06-09
4867,2150,844,3,Good product,2023-10-02
4868,4369,113,3,Good product,2025-09-09
4869,647,1594,5,Good product,2023-08-06
4870,3115,1132,1,Good product,2022-01-06
4871,2709,202,3,Good product,2024-11-01
4872,2747,1237,3,Good product,2022-09-11
4873,491,819,2,Good product,2025-09-24
4874,499,1405,3,Good product,2024-06-04
4875,4577,1296,1,Good product,2025-11-20
4876,258,1934,5,Good product,2025-04-15
4877,3888,1040,2,Good product,2022-11-11
4878,906,693,2,Good product,2025-01-28
4879,3009,1509,2,Good product,2022-06-12
4880,2936,237,1,Good product,2025-06-04
4881,1332,170,1,Good product,2022-06-06
4882,1760,641,5,Good product,2025-06-23
4883,3988,1915,1,Good product,2025-11-19
4884,4070,1048,5,Good product,2023-09-29
4885,1194,880,4,Good product,2022-03-09
4886,612,718,2,Good product,2023-03-21
4887,2774,733,5,Good product,2025-04-20
4888,627,626,1,Good product,2024-12-29
4889,2671,18,2,Good product,2022-09-26
4890,1836,1927,4,Good product,2025-05-06
4891,2242,859,1,Good product,2022-10-31
4892,59,795,4,Good product,2025-02-04
4893,1720,1384,3,Good product,2023-12-27
4894,1018,1835,2,Good product,2024-12-08
4895,3537,184,4,Good product,2025-03-19
4896,1289,1967,5,Good product,2025-04-22
4897,1783,946,5,Good product,2024-09-18
4898,3659,1103,4,Good product,2026-01-12
4899,4892,509,1,Good product,2022-05-01
4900,1145,1671,2,Good product,2025-04-12
4901,4163,1482,4,Good product,2024-03-03
4902,4163,692,1,Good product,2024-03-03
4903,4519,1931,1,Good product,2022-10-08
4904,4158,888,2,Good product,2023-02-09
4905,4158,6,2,Good product,2023-02-09
4906,4662,368,5,Good product,2024-09-14
4907,4662,1497,5,Good product,2024-09-14
4908,3345,1058,2,Good product,2024-06-09
4909,4585,1675,1,Good product,2024-10-21
4910,1908,785,5,Good product,2025-02-08
4911,1908,925,2,Good product,2025-02-08
4912,1238,902,4,Good product,2022-04-13
4913,844,1539,2,Good product,2023-08-20
4914,4434,273,4,Good product,2026-01-06
4915,4516,736,1,Good product,2023-07-29
4916,1108,1580,3,Good product,2022-12-08
4917,2219,1956,2,Good product,2025-11-21
4918,2446,626,2,Good product,2024-03-19
4919,505,790,2,Good product,2025-11-20
4920,408,7,3,Good product,2022-08-13
4921,3214,449,5,Good product,2025-03-25
4922,395,1769,2,Good product,2025-04-30
4923,2893,145,4,Good product,2023-02-28
4924,3993,565,2,Good product,2025-07-13
4925,2903,1493,5,Good product,2024-05-19
4926,2926,1906,2,Good product,2026-02-10
4927,2435,1838,3,Good product,2022-01-01
4928,3185,1269,3,Good product,2025-12-03
4929,523,1064,2,Good product,2026-02-20
4930,1513,121,3,Good product,2026-01-25
4931,3909,814,2,Good product,2025-11-23
4932,1735,810,4,Good product,2025-12-13
4933,3960,716,1,Good product,2026-03-30
4934,2108,1343,4,Good product,2024-02-15
4935,3392,362,1,Good product,2023-05-12
4936,4315,1115,4,Good product,2023-05-27
4937,647,81,3,Good product,2024-09-17
4938,1084,13,3,Good product,2025-10-13
4939,1696,1810,5,Good product,2023-06-04
4940,2990,778,2,Good product,2025-05-02
4941,4526,1277,1,Good product,2022-02-12
4942,281,1597,2,Good product,2025-06-08
4943,454,914,3,Good product,2023-09-08
4944,4351,192,1,Good product,2022-12-06
4945,215,500,1,Good product,2023-04-23
4946,4190,557,4,Good product,2022-03-15
4947,2193,1563,1,Good product,2022-05-28
4948,2193,1839,4,Good product,2022-05-28
4949,4638,1086,2,Good product,2023-07-25
4950,4638,1651,2,Good product,2023-07-25
4951,149,1446,4,Good product,2025-07-06
4952,3060,1406,5,Good product,2022-06-06
4953,2077,1817,1,Good product,2024-04-13
4954,3422,1328,1,Good product,2022-01-01
4955,3422,1488,2,Good product,2022-01-01
4956,4793,955,3,Good product,2023-01-13
4957,3367,1455,4,Good product,2023-03-26
4958,1792,1112,2,Good product,2023-12-21
4959,2982,1361,5,Good product,2023-10-04
4960,3952,856,2,Good product,2023-02-03
4961,4948,1408,1,Good product,2024-06-15
4962,3726,15,5,Good product,2024-07-22
4963,4701,685,3,Good product,2025-04-20
4964,4701,1794,2,Good product,2025-04-20
4965,4531,1637,3,Good product,2024-04-02
4966,487,397,5,Good product,2023-03-15
4967,1412,692,5,Good product,2022-05-17
4968,4166,1056,5,Good product,2024-07-31
4969,1971,213,2,Good product,2023-04-06
4970,3310,262,1,Good product,2024-06-13
4971,3363,1107,4,Good product,2025-04-18
4972,4037,314,4,Good product,2022-12-01
4973,4009,1375,4,Good product,2023-11-29
4974,1281,732,3,Good product,2022-12-07
4975,4461,1598,3,Good product,2024-09-14
4976,1190,780,2,Good product,2025-03-01
4977,383,1946,1,Good product,2025-03-25
4978,925,495,3,Good product,2022-09-20
4979,1133,1320,4,Good product,2022-04-08
4980,3819,1144,1,Good product,2022-07-28
4981,3819,1046,4,Good product,2022-07-28
4982,3819,1781,2,Good product,2022-07-28
4983,2641,1863,3,Good product,2022-03-19
4984,1379,1973,4,Good product,2023-07-14
4985,4600,129,4,Good product,2023-03-05
4986,2084,1698,2,Good product,2025-04-20
4987,3682,32,3,Good product,2022-07-20
4988,2329,1511,4,Good product,2023-09-21
4989,3813,1113,5,Good product,2024-07-26
4990,868,762,3,Good product,2023-08-22
4991,3296,246,3,Good product,2024-03-13
4992,1059,1129,3,Good product,2025-04-18
4993,1673,726,5,Good product,2025-10-02
4994,2468,655,1,Good product,2023-04-21
4995,2507,552,4,Good product,2022-09-18
4996,82,1143,3,Good product,2024-12-16
4997,2245,1238,2,Good product,2026-05-17
4998,146,593,1,Good product,2025-11-19
4999,399,87,3,Good product,2024-03-02
5000,4655,83,3,Good product,2022-04-18
5001,2157,266,1,Good product,2022-08-13
5002,158,1982,2,Good product,2022-05-19
5003,4854,970,4,Good product,2025-12-28
5004,4342,1961,3,Good product,2025-07-03
5005,4106,1182,4,Good product,2022-12-26
5006,1972,862,1,Good product,2024-09-04
5007,4236,479,3,Good product,2022-05-11
5008,3131,1604,4,Good product,2022-09-22
5009,172,1533,5,Good product,2022-07-22
5010,4823,1713,1,Good product,2022-03-14
5011,4141,683,1,Good product,2025-10-07
5012,4523,1062,5,Good product,2022-03-28
5013,2963,784,4,Good product,2023-06-24
5014,4542,803,1,Good product,2025-06-21
5015,80,1370,5,Good product,2023-06-19
5016,3783,30,4,Good product,2024-02-24
5017,4401,921,4,Good product,2022-06-06
5018,1347,222,5,Good product,2023-09-02
5019,1458,1391,3,Good product,2023-06-04
5020,1458,543,4,Good product,2023-06-04
5021,4700,1687,2,Good product,2025-12-15
5022,4700,874,5,Good product,2025-12-15
5023,3073,1430,3,Good product,2025-03-22
5024,4025,1509,4,Good product,2025-08-03
5025,1083,707,3,Good product,2025-02-22
5026,3177,408,4,Good product,2025-09-23
5027,1953,467,2,Good product,2024-09-20
5028,2403,131,2,Good product,2025-10-29
5029,474,160,5,Good product,2026-01-05
5030,774,1432,3,Good product,2026-02-24
5031,3799,1698,2,Good product,2023-03-11
5032,1522,1300,3,Good product,2025-08-06
5033,797,40,2,Good product,2024-05-27
5034,797,1338,4,Good product,2024-05-27
5035,4357,281,2,Good product,2025-09-06
5036,4732,1085,5,Good product,2024-07-20
5037,1391,1362,2,Good product,2025-11-12
5038,4164,1642,4,Good product,2023-07-05
5039,1140,797,2,Good product,2023-04-09
5040,2036,1490,1,Good product,2026-03-26
5041,4628,700,3,Good product,2022-05-04
5042,4428,1902,4,Good product,2024-10-02
5043,4428,1128,5,Good product,2024-10-02
5044,3968,258,3,Good product,2025-01-21
5045,2116,491,1,Good product,2024-12-11
5046,1865,604,5,Good product,2025-01-04
5047,1575,1880,2,Good product,2022-04-06
5048,1575,592,5,Good product,2022-04-06
5049,1575,1214,4,Good product,2022-04-06
5050,3454,1392,3,Good product,2024-02-26
5051,2971,1833,5,Good product,2024-11-28
5052,2471,760,1,Good product,2025-02-19
5053,2471,1034,1,Good product,2025-02-19
5054,4725,1407,2,Good product,2022-07-08
5055,120,1849,4,Good product,2022-05-16
5056,3396,1308,4,Good product,2026-02-15
5057,904,1713,5,Good product,2023-06-13
5058,1256,113,4,Good product,2024-03-09
5059,4084,1397,3,Good product,2023-09-16
5060,3900,1890,5,Good product,2024-05-12
5061,3900,939,5,Good product,2024-05-12
5062,3223,1148,4,Good product,2022-10-31
5063,147,424,4,Good product,2025-09-13
5064,3500,1806,1,Good product,2023-12-13
5065,2325,1377,2,Good product,2024-08-16
5066,2731,1871,4,Good product,2025-11-27
5067,4738,623,3,Good product,2023-08-18
5068,2675,1169,1,Good product,2024-02-27
5069,2240,794,1,Good product,2022-11-15
5070,2240,329,4,Good product,2022-11-15
5071,2878,665,2,Good product,2025-04-26
5072,2878,1833,2,Good product,2025-04-26
5073,2304,1030,4,Good product,2024-11-27
5074,2482,1832,1,Good product,2022-08-26
5075,2482,119,3,Good product,2022-08-26
5076,4147,690,2,Good product,2024-09-07
5077,1966,173,4,Good product,2025-10-13
5078,945,1317,4,Good product,2023-11-30
5079,3267,136,5,Good product,2024-06-14
5080,2102,1391,5,Good product,2025-11-07
5081,800,935,1,Good product,2023-03-30
5082,2704,43,2,Good product,2025-04-03
5083,1817,1143,4,Good product,2025-12-10
5084,2005,1603,2,Good product,2025-05-01
5085,3405,1399,5,Good product,2026-01-23
5086,4845,1639,4,Good product,2023-10-10
5087,4826,672,2,Good product,2024-04-30
5088,1950,560,5,Good product,2022-07-04
5089,1950,834,3,Good product,2022-07-04
5090,1414,306,1,Good product,2025-11-24
5091,4222,1049,1,Good product,2024-07-06
5092,1191,1400,3,Good product,2023-01-03
5093,1721,1947,2,Good product,2024-12-01
5094,380,1029,4,Good product,2025-11-06
5095,380,274,2,Good product,2025-11-06
5096,2882,1835,5,Good product,2022-08-28
5097,204,283,1,Good product,2022-02-05
5098,3015,1521,2,Good product,2022-07-15
5099,3015,1980,4,Good product,2022-07-15
5100,4608,362,4,Good product,2024-07-13
5101,3145,1664,3,Good product,2024-11-17
5102,2843,1625,2,Good product,2025-11-16
5103,90,783,5,Good product,2023-06-08
5104,65,1340,3,Good product,2026-03-12
5105,4355,390,2,Good product,2022-08-07
5106,4355,341,2,Good product,2022-08-07
5107,1137,747,3,Good product,2023-12-03
5108,4041,774,3,Good product,2025-12-27
5109,2401,1364,2,Good product,2023-03-01
5110,2401,125,1,Good product,2023-03-01
5111,3333,948,4,Good product,2024-07-29
5112,836,1405,3,Good product,2023-02-22
5113,277,1793,2,Good product,2023-11-21
5114,846,521,4,Good product,2025-10-07
5115,1616,968,4,Good product,2024-01-19
5116,1033,169,2,Good product,2022-03-11
5117,4365,683,3,Good product,2022-08-18
5118,1253,67,2,Good product,2023-08-31
5119,1822,1288,5,Good product,2026-03-16
5120,1822,526,1,Good product,2026-03-16
5121,2532,507,4,Good product,2024-03-01
5122,2532,1490,3,Good product,2024-03-01
5123,197,1209,2,Good product,2025-09-25
5124,2579,1885,3,Good product,2025-07-10
5125,3467,1723,5,Good product,2025-09-24
5126,4849,288,5,Good product,2023-11-09
5127,4849,1818,4,Good product,2023-11-09
5128,1371,973,4,Good product,2024-01-09
5129,114,857,1,Good product,2023-06-18
5130,4997,1112,1,Good product,2022-10-03
5131,351,337,4,Good product,2023-03-22
5132,2441,1933,5,Good product,2025-03-20
5133,4587,1703,2,Good product,2026-01-11
5134,2679,1039,5,Good product,2024-01-28
5135,3467,653,1,Good product,2025-02-28
5136,1774,1466,2,Good product,2025-05-11
5137,2147,251,3,Good product,2024-02-14
5138,4166,84,4,Good product,2022-01-29
5139,4587,1677,1,Good product,2022-06-11
5140,3450,10,4,Good product,2025-04-27
5141,1027,310,2,Good product,2025-10-24
5142,1027,759,2,Good product,2025-10-24
5143,2951,988,1,Good product,2022-01-27
5144,3434,1783,3,Good product,2024-02-26
5145,4521,674,3,Good product,2025-11-09
5146,4521,1598,2,Good product,2025-11-09
5147,2449,1691,3,Good product,2023-04-21
5148,745,386,1,Good product,2022-08-22
5149,3222,1506,5,Good product,2024-09-07
5150,1057,1096,4,Good product,2022-04-15
5151,3432,1155,2,Good product,2023-12-02
5152,2045,672,1,Good product,2026-04-15
5153,3009,1509,4,Good product,2025-01-31
5154,2207,74,4,Good product,2022-01-03
5155,3452,1523,2,Good product,2024-10-19
5156,307,1285,2,Good product,2024-10-03
5157,1265,1878,3,Good product,2025-07-20
5158,2352,1015,2,Good product,2022-09-09
5159,1311,358,4,Good product,2022-01-03
5160,1999,1559,3,Good product,2025-05-18
5161,4267,1493,2,Good product,2025-07-02
5162,2552,1424,1,Good product,2023-06-10
5163,2746,289,5,Good product,2024-12-16
5164,3801,1033,3,Good product,2024-04-15
5165,773,1322,3,Good product,2025-05-14
5166,4943,238,1,Good product,2025-07-23
5167,4682,1764,5,Good product,2023-01-04
5168,3003,488,2,Good product,2025-10-01
5169,3925,663,1,Good product,2024-09-13
5170,3580,383,4,Good product,2025-01-20
5171,3580,1771,2,Good product,2025-01-20
5172,2766,492,2,Good product,2023-10-08
5173,1246,1451,2,Good product,2022-02-25
5174,4149,1535,3,Good product,2022-08-28
5175,1241,1067,2,Good product,2022-01-04
5176,4589,1710,4,Good product,2022-03-26
5177,4840,1383,3,Good product,2023-12-24
5178,2654,1368,3,Good product,2022-02-03
5179,3412,1073,2,Good product,2024-01-21
5180,1571,1210,3,Good product,2022-06-13
5181,4909,1301,3,Good product,2025-04-25
5182,1638,1046,3,Good product,2023-01-17
5183,1638,324,3,Good product,2023-01-17
5184,128,618,5,Good product,2026-04-22
5185,5,870,5,Good product,2025-03-08
5186,5,1357,3,Good product,2025-03-08
5187,1999,1896,2,Good product,2024-03-01
5188,2353,1662,2,Good product,2023-10-23
5189,3246,1954,3,Good product,2023-09-01
5190,3246,991,4,Good product,2023-09-01
5191,1832,586,3,Good product,2022-02-28
5192,4507,1440,5,Good product,2026-01-24
5193,3574,1852,3,Good product,2025-03-02
5194,3036,1746,2,Good product,2024-08-17
5195,1686,1055,1,Good product,2022-01-29
5196,4586,658,4,Good product,2023-11-18
5197,4317,702,1,Good product,2026-02-16
5198,4317,294,3,Good product,2026-02-16
5199,2660,1205,5,Good product,2022-11-25
5200,1933,650,5,Good product,2025-06-25
5201,116,1445,4,Good product,2025-11-18
5202,116,791,4,Good product,2025-11-18
5203,3504,1994,1,Good product,2024-11-30
5204,3722,1866,2,Good product,2022-03-19
5205,2768,783,2,Good product,2023-06-05
5206,2768,1991,5,Good product,2023-06-05
5207,3566,1683,1,Good product,2026-02-21
5208,3738,61,5,Good product,2022-04-24
5209,3738,1753,3,Good product,2022-04-24
5210,464,1852,1,Good product,2026-02-05
5211,4857,1069,3,Good product,2023-10-28
5212,3532,9,2,Good product,2026-02-08
5213,3532,57,4,Good product,2026-02-08
5214,4765,900,4,Good product,2022-07-31
5215,3321,1697,5,Good product,2026-02-18
5216,3442,655,5,Good product,2025-12-08
5217,2850,1147,3,Good product,2022-10-26
5218,2850,1087,4,Good product,2022-10-26
5219,4622,1575,3,Good product,2024-10-02
5220,863,598,1,Good product,2022-07-22
5221,2539,1557,2,Good product,2022-06-08
5222,2539,503,5,Good product,2022-06-08
5223,3638,24,5,Good product,2025-05-16
5224,4704,311,2,Good product,2022-10-31
5225,520,981,1,Good product,2022-05-29
5226,3078,1952,5,Good product,2022-10-26
5227,4018,118,4,Good product,2024-05-22
5228,3850,1841,4,Good product,2024-12-21
5229,721,1860,5,Good product,2024-02-01
5230,1003,840,5,Good product,2023-05-25
5231,1003,1892,2,Good product,2023-05-25
5232,4319,1497,2,Good product,2022-05-04
5233,2550,921,3,Good product,2023-03-15
5234,2907,212,3,Good product,2022-05-08
5235,4647,1797,2,Good product,2024-11-09
5236,3107,1824,1,Good product,2024-05-25
5237,3042,1625,3,Good product,2025-07-01
5238,1493,1577,3,Good product,2024-01-21
5239,1493,1954,5,Good product,2024-01-21
5240,190,1332,1,Good product,2022-04-26
5241,2642,821,1,Good product,2022-07-18
5242,2159,546,3,Good product,2024-11-05
5243,4064,322,1,Good product,2026-03-18
5244,1007,879,3,Good product,2024-05-12
5245,2048,1370,2,Good product,2023-11-14
5246,2021,1076,4,Good product,2022-09-10
5247,2021,1621,3,Good product,2022-09-10
5248,1736,235,3,Good product,2022-04-12
5249,4817,1152,5,Good product,2022-06-15
5250,4576,1417,3,Good product,2023-06-14
5251,1882,823,4,Good product,2024-03-17
5252,2294,412,3,Good product,2024-11-02
5253,4071,23,1,Good product,2023-09-12
5254,4071,1992,4,Good product,2023-09-12
5255,4375,1970,3,Good product,2023-08-05
5256,4,463,4,Good product,2023-05-25
5257,2705,252,5,Good product,2023-09-07
5258,3922,617,4,Good product,2024-02-10
5259,1364,616,1,Good product,2023-06-13
5260,1364,1463,1,Good product,2023-06-13
5261,2218,1964,4,Good product,2023-09-30
5262,2218,1428,2,Good product,2023-09-30
5263,2218,1950,4,Good product,2023-09-30
5264,537,1793,1,Good product,2024-12-13
5265,2749,800,3,Good product,2022-05-14
5266,4660,1088,5,Good product,2023-02-09
5267,4844,756,1,Good product,2026-04-10
5268,503,677,2,Good product,2022-01-20
5269,4042,487,2,Good product,2023-11-25
5270,248,1646,5,Good product,2024-02-04
5271,1721,176,4,Good product,2024-12-08
5272,1640,1139,3,Good product,2024-05-04
5273,4765,815,2,Good product,2025-09-23
5274,4765,41,5,Good product,2025-09-23
5275,4832,1953,5,Good product,2025-12-31
5276,3952,1679,1,Good product,2022-04-09
5277,2806,272,5,Good product,2025-01-23
5278,4950,1724,5,Good product,2022-01-22
5279,1925,433,5,Good product,2026-01-26
5280,2657,1686,5,Good product,2023-08-18
5281,2715,656,3,Good product,2024-08-30
5282,3316,1279,2,Good product,2025-11-28
5283,2095,1595,4,Good product,2022-02-19
5284,1247,879,5,Good product,2025-03-12
5285,4213,751,4,Good product,2022-10-30
5286,2402,1116,5,Good product,2023-10-19
5287,3687,1577,1,Good product,2026-02-17
5288,4556,523,2,Good product,2024-02-20
5289,2815,1110,2,Good product,2025-03-02
5290,4342,1942,3,Good product,2022-05-13
5291,4342,1397,3,Good product,2022-05-13
5292,1529,872,3,Good product,2025-06-03
5293,2055,562,2,Good product,2023-10-19
5294,3873,846,5,Good product,2022-12-06
5295,3873,769,4,Good product,2022-12-06
5296,3759,969,4,Good product,2022-03-25
5297,3759,46,4,Good product,2022-03-25
5298,3759,1198,1,Good product,2022-03-25
5299,3759,1451,2,Good product,2022-03-25
5300,1816,1346,5,Good product,2023-03-27
5301,3688,396,3,Good product,2024-07-13
5302,3508,1629,1,Good product,2025-04-09
5303,3508,554,1,Good product,2025-04-09
5304,3655,1717,3,Good product,2022-11-11
5305,1506,1815,5,Good product,2025-04-26
5306,3534,303,2,Good product,2025-07-20
5307,839,124,5,Good product,2026-03-24
5308,4662,318,4,Good product,2023-06-20
5309,1052,705,1,Good product,2025-09-07
5310,4972,294,4,Good product,2026-02-12
5311,4583,1230,2,Good product,2024-05-28
5312,2262,1593,5,Good product,2025-12-22
5313,1186,601,2,Good product,2025-08-01
5314,4696,767,5,Good product,2022-06-09
5315,4696,1392,3,Good product,2022-06-09
5316,274,843,5,Good product,2025-08-12
5317,1822,1095,1,Good product,2023-11-19
5318,4932,1740,3,Good product,2026-05-07
5319,2416,402,4,Good product,2022-02-10
5320,3354,170,4,Good product,2023-01-12
5321,1412,1142,5,Good product,2024-11-29
5322,4434,46,3,Good product,2022-08-25
5323,4156,578,1,Good product,2022-06-02
5324,4156,134,4,Good product,2022-06-02
5325,1926,1748,3,Good product,2025-04-26
5326,3107,1963,5,Good product,2025-10-27
5327,3107,2,2,Good product,2025-10-27
5328,2939,939,2,Good product,2026-04-14
5329,228,1965,3,Good product,2022-07-29
5330,1356,54,2,Good product,2025-10-27
5331,2000,543,3,Good product,2024-11-16
5332,869,1171,5,Good product,2022-01-10
5333,2126,1554,1,Good product,2022-09-16
5334,2126,298,3,Good product,2022-09-16
5335,1556,333,1,Good product,2026-02-25
5336,1556,176,4,Good product,2026-02-25
5337,1922,1899,3,Good product,2026-03-05
5338,4364,1133,3,Good product,2026-04-04
5339,2020,1509,5,Good product,2022-01-20
5340,2618,1732,1,Good product,2024-10-22
5341,4116,1459,1,Good product,2022-08-04
5342,4037,401,3,Good product,2024-06-26
5343,153,865,4,Good product,2024-10-18
5344,3769,1137,4,Good product,2025-05-30
5345,3342,887,4,Good product,2024-07-11
5346,1435,1664,3,Good product,2026-01-09
5347,1435,1311,3,Good product,2026-01-09
5348,1496,1199,5,Good product,2026-05-14
5349,2410,896,3,Good product,2026-02-24
5350,1836,1216,2,Good product,2024-12-02
5351,4636,1285,3,Good product,2022-12-19
5352,4514,684,2,Good product,2022-11-25
5353,4852,1142,2,Good product,2025-06-18
5354,3152,619,3,Good product,2026-04-25
5355,3754,508,2,Good product,2024-07-10
5356,3754,884,1,Good product,2024-07-10
5357,754,1218,2,Good product,2023-12-31
5358,4379,1663,5,Good product,2022-03-07
5359,2051,1058,4,Good product,2023-06-22
5360,2051,116,2,Good product,2023-06-22
5361,2608,618,1,Good product,2024-03-21
5362,984,1954,4,Good product,2023-06-05
5363,984,794,1,Good product,2023-06-05
5364,2215,867,5,Good product,2026-01-24
5365,1626,1017,2,Good product,2025-06-26
5366,1626,1195,2,Good product,2025-06-26
5367,3654,1155,2,Good product,2025-11-07
5368,4678,864,1,Good product,2024-08-27
5369,654,1062,3,Good product,2022-03-13
5370,654,1514,4,Good product,2022-03-13
5371,3626,1776,4,Good product,2022-12-23
5372,613,1681,4,Good product,2023-05-11
5373,86,1024,4,Good product,2022-08-05
5374,1303,845,4,Good product,2025-08-30
5375,669,1988,1,Good product,2024-12-17
5376,2377,900,4,Good product,2024-05-13
5377,4262,460,1,Good product,2025-03-18
5378,4835,1314,5,Good product,2025-05-02
5379,3364,1770,5,Good product,2023-12-23
5380,170,465,1,Good product,2025-06-18
5381,170,1871,4,Good product,2025-06-18
5382,1320,22,3,Good product,2024-04-06
5383,4253,339,1,Good product,2026-04-05
5384,52,867,4,Good product,2022-10-04
5385,2468,527,4,Good product,2025-05-11
5386,2468,312,1,Good product,2025-05-11
5387,3855,21,3,Good product,2023-11-05
5388,3626,328,4,Good product,2022-12-20
5389,1779,808,1,Good product,2025-04-17
5390,4631,888,4,Good product,2022-07-09
5391,4677,791,5,Good product,2026-03-22
5392,3914,610,3,Good product,2023-12-07
5393,1370,1458,3,Good product,2023-10-11
5394,2144,1095,4,Good product,2025-02-08
5395,3503,491,3,Good product,2025-01-17
5396,1382,1440,3,Good product,2025-01-26
5397,1386,1412,2,Good product,2024-10-19
5398,1535,1571,2,Good product,2025-12-07
5399,643,936,1,Good product,2023-01-26
5400,3079,68,2,Good product,2025-04-06
5401,816,1586,3,Good product,2026-04-18
5402,4167,1304,5,Good product,2024-05-02
5403,2646,2,1,Good product,2023-12-23
5404,2390,1855,4,Good product,2023-07-01
5405,693,1912,5,Good product,2025-03-26
5406,271,1344,1,Good product,2025-12-27
5407,1720,1981,3,Good product,2023-03-10
5408,3484,1846,5,Good product,2024-01-18
5409,3484,1877,5,Good product,2024-01-18
5410,4102,282,5,Good product,2025-06-02
5411,61,1348,2,Good product,2022-12-01
5412,3391,1620,2,Good product,2022-04-15
5413,1991,1577,1,Good product,2022-02-23
5414,385,1544,1,Good product,2023-11-24
5415,2954,558,1,Good product,2023-05-02
5416,4620,703,3,Good product,2024-01-16
5417,3134,474,3,Good product,2023-12-27
5418,3134,848,1,Good product,2023-12-27
5419,256,893,3,Good product,2025-08-10
5420,3709,63,4,Good product,2025-05-25
5421,2110,35,1,Good product,2025-02-01
5422,1972,1511,3,Good product,2022-11-14
5423,2734,1274,1,Good product,2024-09-17
5424,1897,995,2,Good product,2024-02-03
5425,2029,249,5,Good product,2022-08-23
5426,3443,1199,1,Good product,2026-02-22
5427,3443,1615,5,Good product,2026-02-22
5428,165,684,3,Good product,2025-02-08
5429,3454,1830,4,Good product,2025-06-22
5430,3454,857,5,Good product,2025-06-22
5431,4747,1467,4,Good product,2024-10-03
5432,2972,1007,1,Good product,2025-01-07
5433,4317,1397,3,Good product,2024-11-10
5434,2736,1737,5,Good product,2026-01-21
5435,3446,72,2,Good product,2025-09-08
5436,300,667,3,Good product,2023-07-20
5437,300,1975,1,Good product,2023-07-20
5438,1329,1345,3,Good product,2024-08-30
5439,3265,625,5,Good product,2022-05-15
5440,3265,394,2,Good product,2022-05-15
5441,3265,330,1,Good product,2022-05-15
5442,1557,1311,5,Good product,2025-05-30
5443,2939,617,3,Good product,2023-09-22
5444,2939,1128,5,Good product,2023-09-22
5445,2448,1484,2,Good product,2026-01-14
5446,4698,980,2,Good product,2025-11-06
5447,370,819,2,Good product,2024-06-21
5448,370,1266,4,Good product,2024-06-21
5449,1336,334,1,Good product,2025-11-09
5450,2977,1641,3,Good product,2022-04-21
5451,55,1848,2,Good product,2024-01-29
5452,435,426,2,Good product,2025-08-11
5453,2827,203,1,Good product,2022-11-28
5454,387,692,1,Good product,2023-03-29
5455,2234,1783,1,Good product,2024-12-18
5456,2784,760,2,Good product,2024-02-15
5457,2784,1423,4,Good product,2024-02-15
5458,1150,170,2,Good product,2023-09-26
5459,4090,775,3,Good product,2026-03-01
5460,3122,705,3,Good product,2025-05-12
5461,3564,1401,1,Good product,2025-08-26
5462,4981,613,3,Good product,2024-08-16
5463,1945,1552,1,Good product,2025-10-09
5464,4928,1551,4,Good product,2026-04-26
5465,177,1184,5,Good product,2022-06-29
5466,3771,605,3,Good product,2022-03-08
5467,3771,342,5,Good product,2022-03-08
5468,3342,1290,4,Good product,2024-08-11
5469,3179,1431,1,Good product,2025-06-20
5470,2907,935,1,Good product,2024-05-06
5471,3240,1790,2,Good product,2023-12-22
5472,3240,937,4,Good product,2023-12-22
5473,1500,1017,5,Good product,2024-10-20
5474,1500,1315,4,Good product,2024-10-20
5475,4721,1231,4,Good product,2023-08-09
5476,1200,614,2,Good product,2023-09-02
5477,2397,988,1,Good product,2025-10-30
5478,3548,1226,3,Good product,2022-03-23
5479,449,238,5,Good product,2024-11-06
5480,449,1991,1,Good product,2024-11-06
5481,4430,1168,4,Good product,2024-04-10
5482,2366,770,3,Good product,2024-01-04
5483,1388,1874,5,Good product,2023-01-14
