target_id,employee_id,target_month,target_year,target_amount
1929,161,9,2025,448597.37
1930,161,10,2025,139725.36
1931,161,11,2025,204637.0
1932,161,12,2025,125831.27
1933,162,1,2025,487931.12
1934,162,2,2025,288991.71
1935,162,3,2025,92820.33
1936,162,4,2025,97194.25
1937,162,5,2025,222907.47
1938,162,6,2025,212077.78
1939,162,7,2025,81100.57
1940,162,8,2025,212828.25
1941,162,9,2025,288507.67
1942,162,10,2025,250411.27
1943,162,11,2025,72312.97
1944,162,12,2025,105074.96
1945,163,1,2025,336605.54
1946,163,2,2025,191174.34
1947,163,3,2025,350112.86
1948,163,4,2025,435625.29
1949,163,5,2025,376914.19
1950,163,6,2025,393591.25
1951,163,7,2025,402086.44
1952,163,8,2025,285209.5
1953,163,9,2025,103673.27
1954,163,10,2025,385778.74
1955,163,11,2025,96277.87
1956,163,12,2025,55367.45
1957,164,1,2025,490692.13
1958,164,2,2025,425587.12
1959,164,3,2025,474216.15
1960,164,4,2025,341063.25
1961,164,5,2025,333481.75
1962,164,6,2025,74537.18
1963,164,7,2025,422262.17
1964,164,8,2025,488526.1
1965,164,9,2025,348835.07
1966,164,10,2025,104256.17
1967,164,11,2025,493751.84
1968,164,12,2025,110639.88
1969,165,1,2025,84869.53
1970,165,2,2025,224870.75
1971,165,3,2025,248373.08
1972,165,4,2025,73281.67
1973,165,5,2025,368724.94
1974,165,6,2025,189536.16
1975,165,7,2025,131360.91
1976,165,8,2025,222171.27
1977,165,9,2025,185482.32
1978,165,10,2025,425452.33
1979,165,11,2025,127995.62
1980,165,12,2025,161373.53
1981,166,1,2025,202154.7
1982,166,2,2025,142846.79
1983,166,3,2025,272462.52
1984,166,4,2025,424048.87
1985,166,5,2025,498816.47
1986,166,6,2025,183926.21
1987,166,7,2025,162276.09
1988,166,8,2025,154172.98
1989,166,9,2025,255261.18
1990,166,10,2025,492710.91
1991,166,11,2025,276479.63
1992,166,12,2025,174353.77
1993,167,1,2025,380345.41
1994,167,2,2025,250418.99
1995,167,3,2025,322490.41
1996,167,4,2025,202518.01
1997,167,5,2025,242298.14
1998,167,6,2025,426080.33
1999,167,7,2025,259653.51
2000,167,8,2025,193976.53
2001,167,9,2025,271074.52
2002,167,10,2025,148516.32
2003,167,11,2025,170764.83
2004,167,12,2025,75330.53
2005,168,1,2025,405846.33
2006,168,2,2025,339983.32
2007,168,3,2025,301019.24
2008,168,4,2025,488565.37
2009,168,5,2025,270792.52
2010,168,6,2025,366211.93
2011,168,7,2025,384807.67
2012,168,8,2025,410367.77
2013,168,9,2025,405102.44
2014,168,10,2025,481208.32
2015,168,11,2025,186942.07
2016,168,12,2025,332587.33
2017,169,1,2025,193723.89
2018,169,2,2025,99719.49
2019,169,3,2025,253714.81
2020,169,4,2025,380307.0
2021,169,5,2025,315494.26
2022,169,6,2025,262141.79
2023,169,7,2025,258087.57
2024,169,8,2025,207339.16
2025,169,9,2025,167744.35
2026,169,10,2025,453629.82
2027,169,11,2025,165542.35
2028,169,12,2025,411564.73
2029,170,1,2025,334125.62
2030,170,2,2025,209227.7
2031,170,3,2025,105418.86
2032,170,4,2025,441466.05
2033,170,5,2025,397999.8
2034,170,6,2025,127751.31
2035,170,7,2025,461168.49
2036,170,8,2025,448688.82
2037,170,9,2025,324052.89
2038,170,10,2025,215281.33
2039,170,11,2025,197056.58
2040,170,12,2025,172282.42
2041,171,1,2025,159312.62
2042,171,2,2025,163747.69
2043,171,3,2025,380942.48
2044,171,4,2025,439545.87
2045,171,5,2025,188582.86
2046,171,6,2025,319509.74
2047,171,7,2025,294437.13
2048,171,8,2025,428036.8
2049,171,9,2025,382189.07
2050,171,10,2025,89062.57
2051,171,11,2025,230430.98
2052,171,12,2025,249694.95
2053,172,1,2025,226161.2
2054,172,2,2025,342831.66
2055,172,3,2025,273276.3
2056,172,4,2025,455438.72
2057,172,5,2025,177718.68
2058,172,6,2025,76080.75
2059,172,7,2025,304007.26
2060,172,8,2025,202145.79
2061,172,9,2025,178449.58
2062,172,10,2025,135996.16
2063,172,11,2025,241678.13
2064,172,12,2025,281022.54
2065,173,1,2025,131306.14
2066,173,2,2025,222720.1
2067,173,3,2025,56269.46
2068,173,4,2025,93464.02
2069,173,5,2025,494639.5
2070,173,6,2025,342562.73
2071,173,7,2025,311248.19
2072,173,8,2025,153506.16
2073,173,9,2025,415463.95
2074,173,10,2025,171166.17
2075,173,11,2025,241105.04
2076,173,12,2025,210688.17
2077,174,1,2025,165385.92
2078,174,2,2025,158955.44
2079,174,3,2025,157537.1
2080,174,4,2025,55979.09
2081,174,5,2025,55745.71
2082,174,6,2025,385154.01
2083,174,7,2025,103814.46
2084,174,8,2025,429000.04
2085,174,9,2025,367109.65
2086,174,10,2025,90030.48
2087,174,11,2025,316677.51
2088,174,12,2025,418096.41
2089,175,1,2025,95822.83
2090,175,2,2025,214704.01
2091,175,3,2025,254496.76
2092,175,4,2025,349008.98
2093,175,5,2025,279716.41
2094,175,6,2025,386407.76
2095,175,7,2025,353137.65
2096,175,8,2025,370220.58
2097,175,9,2025,484154.33
2098,175,10,2025,108058.65
2099,175,11,2025,317116.95
2100,175,12,2025,176004.41
2101,176,1,2025,176588.79
2102,176,2,2025,413148.32
2103,176,3,2025,181453.94
2104,176,4,2025,250896.49
2105,176,5,2025,190873.57
2106,176,6,2025,399485.23
2107,176,7,2025,166610.73
2108,176,8,2025,255981.18
2109,176,9,2025,407973.83
2110,176,10,2025,165536.85
2111,176,11,2025,163418.79
2112,176,12,2025,359283.78
2113,177,1,2025,372420.58
2114,177,2,2025,93314.74
2115,177,3,2025,314996.54
2116,177,4,2025,50752.55
2117,177,5,2025,120648.96
2118,177,6,2025,320791.56
2119,177,7,2025,412924.05
2120,177,8,2025,348239.69
2121,177,9,2025,328359.01
2122,177,10,2025,283687.74
2123,177,11,2025,128741.77
2124,177,12,2025,213811.33
2125,178,1,2025,85897.96
2126,178,2,2025,237101.57
2127,178,3,2025,53513.24
2128,178,4,2025,150027.39
2129,178,5,2025,143812.01
2130,178,6,2025,438606.34
2131,178,7,2025,369486.48
2132,178,8,2025,131445.71
2133,178,9,2025,239486.51
2134,178,10,2025,235424.39
2135,178,11,2025,248938.16
2136,178,12,2025,186259.84
2137,179,1,2025,461060.49
2138,179,2,2025,208106.33
2139,179,3,2025,190057.58
2140,179,4,2025,192557.78
2141,179,5,2025,433991.54
2142,179,6,2025,365688.67
2143,179,7,2025,202964.9
2144,179,8,2025,264113.71
2145,179,9,2025,111308.74
2146,179,10,2025,371052.42
2147,179,11,2025,210652.01
2148,179,12,2025,288133.76
2149,180,1,2025,282061.25
2150,180,2,2025,453004.12
2151,180,3,2025,198756.58
2152,180,4,2025,288690.39
2153,180,5,2025,333739.61
2154,180,6,2025,429448.67
2155,180,7,2025,319981.5
2156,180,8,2025,184538.23
2157,180,9,2025,339614.91
2158,180,10,2025,148443.25
2159,180,11,2025,463829.85
2160,180,12,2025,97472.42
2161,181,1,2025,445311.63
2162,181,2,2025,288987.4
2163,181,3,2025,373328.62
2164,181,4,2025,55694.0
2165,181,5,2025,250364.97
2166,181,6,2025,327323.53
2167,181,7,2025,484655.07
2168,181,8,2025,289877.71
2169,181,9,2025,484343.85
2170,181,10,2025,241547.04
2171,181,11,2025,358844.95
2172,181,12,2025,415478.89
2173,182,1,2025,433419.05
2174,182,2,2025,314630.31
2175,182,3,2025,410750.68
2176,182,4,2025,473920.92
2177,182,5,2025,258678.0
2178,182,6,2025,434893.22
2179,182,7,2025,380853.7
2180,182,8,2025,204597.08
2181,182,9,2025,274410.26
2182,182,10,2025,348486.85
2183,182,11,2025,294201.57
2184,182,12,2025,372785.28
2185,183,1,2025,150922.2
2186,183,2,2025,348456.7
2187,183,3,2025,239684.4
2188,183,4,2025,100774.6
2189,183,5,2025,301292.1
2190,183,6,2025,153922.19
2191,183,7,2025,254066.42
2192,183,8,2025,265154.88
2193,183,9,2025,479499.29
2194,183,10,2025,408661.17
2195,183,11,2025,342742.75
2196,183,12,2025,334180.23
2197,184,1,2025,196530.13
2198,184,2,2025,427823.35
2199,184,3,2025,455161.58
2200,184,4,2025,485861.71
2201,184,5,2025,473455.82
2202,184,6,2025,259432.31
2203,184,7,2025,277322.72
2204,184,8,2025,361957.03
2205,184,9,2025,248154.99
2206,184,10,2025,149078.42
2207,184,11,2025,491716.47
2208,184,12,2025,322243.57
2209,185,1,2025,363284.24
2210,185,2,2025,417946.82
2211,185,3,2025,425950.35
2212,185,4,2025,59599.32
2213,185,5,2025,354496.35
2214,185,6,2025,413045.04
2215,185,7,2025,423333.16
2216,185,8,2025,250761.37
2217,185,9,2025,289126.72
2218,185,10,2025,51895.3
2219,185,11,2025,60657.18
2220,185,12,2025,383840.67
2221,186,1,2025,392557.33
2222,186,2,2025,330519.57
2223,186,3,2025,373127.63
2224,186,4,2025,95284.7
2225,186,5,2025,420486.69
2226,186,6,2025,177203.94
2227,186,7,2025,286032.08
2228,186,8,2025,91105.81
2229,186,9,2025,65670.23
2230,186,10,2025,354813.79
2231,186,11,2025,134753.32
2232,186,12,2025,375215.11
2233,187,1,2025,188854.08
2234,187,2,2025,488524.63
2235,187,3,2025,337094.35
2236,187,4,2025,157991.74
2237,187,5,2025,248154.76
2238,187,6,2025,233479.5
2239,187,7,2025,330427.85
2240,187,8,2025,329346.79
2241,187,9,2025,470939.19
2242,187,10,2025,97208.07
2243,187,11,2025,457692.1
2244,187,12,2025,206102.57
2245,188,1,2025,330993.94
2246,188,2,2025,141024.55
2247,188,3,2025,274034.91
2248,188,4,2025,433996.33
2249,188,5,2025,164433.94
2250,188,6,2025,254946.92
2251,188,7,2025,191763.61
2252,188,8,2025,460574.67
2253,188,9,2025,116793.93
2254,188,10,2025,267239.73
2255,188,11,2025,427573.66
2256,188,12,2025,365380.17
2257,189,1,2025,127774.05
2258,189,2,2025,230596.87
2259,189,3,2025,494035.25
2260,189,4,2025,445345.77
2261,189,5,2025,280346.67
2262,189,6,2025,114650.03
2263,189,7,2025,224035.3
2264,189,8,2025,498114.0
2265,189,9,2025,351146.97
2266,189,10,2025,84023.3
2267,189,11,2025,96096.51
2268,189,12,2025,216583.73
2269,190,1,2025,338100.2
2270,190,2,2025,342200.19
2271,190,3,2025,485014.9
2272,190,4,2025,496091.89
2273,190,5,2025,437826.5
2274,190,6,2025,375045.44
2275,190,7,2025,479541.12
2276,190,8,2025,357082.73
2277,190,9,2025,336919.77
2278,190,10,2025,241607.83
2279,190,11,2025,137837.65
2280,190,12,2025,275299.33
2281,191,1,2025,257175.13
2282,191,2,2025,93021.88
2283,191,3,2025,439668.47
2284,191,4,2025,334168.24
2285,191,5,2025,319476.8
2286,191,6,2025,480969.62
2287,191,7,2025,236579.22
2288,191,8,2025,163545.94
2289,191,9,2025,151719.38
2290,191,10,2025,289010.76
2291,191,11,2025,499170.46
2292,191,12,2025,150568.84
2293,192,1,2025,307233.71
2294,192,2,2025,361835.62
2295,192,3,2025,129937.45
2296,192,4,2025,133982.59
2297,192,5,2025,329716.26
2298,192,6,2025,411130.46
2299,192,7,2025,266949.25
2300,192,8,2025,487958.11
2301,192,9,2025,275463.38
2302,192,10,2025,148632.25
2303,192,11,2025,462224.84
2304,192,12,2025,325261.63
2305,193,1,2025,81304.87
2306,193,2,2025,137444.22
2307,193,3,2025,109283.95
2308,193,4,2025,354579.81
2309,193,5,2025,232996.38
2310,193,6,2025,413155.91
2311,193,7,2025,258637.39
2312,193,8,2025,371394.97
2313,193,9,2025,231990.04
2314,193,10,2025,295779.44
2315,193,11,2025,475030.67
2316,193,12,2025,196195.69
2317,194,1,2025,499136.16
2318,194,2,2025,135069.48
2319,194,3,2025,125785.3
2320,194,4,2025,418914.67
2321,194,5,2025,232487.18
2322,194,6,2025,494538.56
2323,194,7,2025,56681.96
2324,194,8,2025,83824.58
2325,194,9,2025,423060.19
2326,194,10,2025,335384.11
2327,194,11,2025,478034.08
2328,194,12,2025,105804.4
2329,195,1,2025,179083.96
2330,195,2,2025,414264.37
2331,195,3,2025,132964.01
2332,195,4,2025,167899.2
2333,195,5,2025,112492.09
2334,195,6,2025,337153.92
2335,195,7,2025,494634.99
2336,195,8,2025,320363.23
2337,195,9,2025,404260.75
2338,195,10,2025,495473.32
2339,195,11,2025,252463.07
2340,195,12,2025,281078.65
2341,196,1,2025,152832.46
2342,196,2,2025,142688.19
2343,196,3,2025,202599.08
2344,196,4,2025,257844.95
2345,196,5,2025,269365.57
2346,196,6,2025,382015.1
2347,196,7,2025,364775.72
2348,196,8,2025,473940.4
2349,196,9,2025,132297.15
2350,196,10,2025,301530.07
2351,196,11,2025,257572.01
2352,196,12,2025,435849.08
2353,197,1,2025,115003.19
2354,197,2,2025,386404.11
2355,197,3,2025,97459.67
2356,197,4,2025,360683.71
2357,197,5,2025,238751.53
2358,197,6,2025,207472.03
2359,197,7,2025,440676.36
2360,197,8,2025,477524.83
2361,197,9,2025,487545.12
2362,197,10,2025,461831.72
2363,197,11,2025,300475.2
2364,197,12,2025,197328.71
2365,198,1,2025,243480.94
2366,198,2,2025,227241.72
2367,198,3,2025,293555.33
2368,198,4,2025,494030.62
2369,198,5,2025,149254.1
2370,198,6,2025,71136.7
2371,198,7,2025,304890.17
2372,198,8,2025,104372.56
2373,198,9,2025,79416.02
2374,198,10,2025,111149.62
2375,198,11,2025,448459.37
2376,198,12,2025,94631.57
2377,199,1,2025,124630.57
2378,199,2,2025,244933.63
2379,199,3,2025,232368.16
2380,199,4,2025,461261.07
2381,199,5,2025,190209.79
2382,199,6,2025,176064.21
2383,199,7,2025,102463.11
2384,199,8,2025,319422.28
2385,199,9,2025,421545.67
2386,199,10,2025,186793.62
2387,199,11,2025,310835.03
2388,199,12,2025,490030.39
2389,200,1,2025,216562.33
2390,200,2,2025,448347.39
2391,200,3,2025,465309.4
2392,200,4,2025,73629.52
2393,200,5,2025,50616.57
2394,200,6,2025,308193.52
2395,200,7,2025,199743.28
2396,200,8,2025,447894.01
2397,200,9,2025,405391.52
2398,200,10,2025,214238.32
2399,200,11,2025,428949.53
2400,200,12,2025,333761.94
2401,201,1,2025,153084.83
2402,201,2,2025,474818.51
2403,201,3,2025,473633.99
2404,201,4,2025,182319.48
2405,201,5,2025,76812.79
2406,201,6,2025,123707.07
2407,201,7,2025,451811.14
2408,201,8,2025,51254.01
2409,201,9,2025,374780.18
2410,201,10,2025,331992.4
2411,201,11,2025,128583.47
2412,201,12,2025,159034.15
2413,202,1,2025,108660.34
2414,202,2,2025,268900.98
2415,202,3,2025,196141.59
2416,202,4,2025,409207.41
2417,202,5,2025,106333.31
2418,202,6,2025,191431.55
2419,202,7,2025,367100.09
2420,202,8,2025,470069.03
2421,202,9,2025,297437.11
2422,202,10,2025,296264.64
2423,202,11,2025,210505.89
2424,202,12,2025,335484.12
2425,203,1,2025,283638.06
2426,203,2,2025,495144.2
2427,203,3,2025,65233.49
2428,203,4,2025,94006.33
2429,203,5,2025,128787.67
2430,203,6,2025,499619.97
2431,203,7,2025,321438.77
2432,203,8,2025,485633.8
2433,203,9,2025,461588.83
2434,203,10,2025,265929.47
2435,203,11,2025,71575.6
2436,203,12,2025,232165.07
2437,204,1,2025,162355.07
2438,204,2,2025,244233.79
2439,204,3,2025,258530.18
2440,204,4,2025,332223.22
2441,204,5,2025,57571.88
2442,204,6,2025,432388.66
2443,204,7,2025,478155.5
2444,204,8,2025,419768.45
2445,204,9,2025,196697.76
2446,204,10,2025,312552.42
2447,204,11,2025,182361.38
2448,204,12,2025,383786.26
2449,205,1,2025,244961.8
2450,205,2,2025,115426.22
2451,205,3,2025,116601.26
2452,205,4,2025,441025.76
2453,205,5,2025,479420.65
2454,205,6,2025,247781.97
2455,205,7,2025,483373.76
2456,205,8,2025,305004.74
2457,205,9,2025,383442.78
2458,205,10,2025,237903.69
2459,205,11,2025,207652.79
2460,205,12,2025,391031.94
2461,206,1,2025,172386.96
2462,206,2,2025,102239.76
2463,206,3,2025,443031.99
2464,206,4,2025,344265.8
2465,206,5,2025,171415.71
2466,206,6,2025,110459.61
2467,206,7,2025,169640.99
2468,206,8,2025,478927.07
2469,206,9,2025,273856.0
2470,206,10,2025,195784.82
2471,206,11,2025,461595.96
2472,206,12,2025,317130.92
2473,207,1,2025,280472.73
2474,207,2,2025,95564.56
2475,207,3,2025,474822.36
2476,207,4,2025,118944.1
2477,207,5,2025,119290.09
2478,207,6,2025,135620.74
2479,207,7,2025,131304.93
2480,207,8,2025,180026.92
2481,207,9,2025,217623.03
2482,207,10,2025,425663.28
2483,207,11,2025,467352.48
2484,207,12,2025,495526.0
2485,208,1,2025,196318.81
2486,208,2,2025,61985.01
2487,208,3,2025,374847.09
2488,208,4,2025,152417.55
2489,208,5,2025,493085.97
2490,208,6,2025,125196.86
2491,208,7,2025,329267.85
2492,208,8,2025,287462.39
2493,208,9,2025,374915.7
2494,208,10,2025,204879.24
2495,208,11,2025,335790.17
2496,208,12,2025,495768.82
2497,209,1,2025,361606.25
2498,209,2,2025,352890.4
2499,209,3,2025,369857.08
2500,209,4,2025,213301.05
2501,209,5,2025,344054.68
2502,209,6,2025,72023.35
2503,209,7,2025,69395.04
2504,209,8,2025,85101.83
2505,209,9,2025,407845.6
2506,209,10,2025,132125.02
2507,209,11,2025,90165.22
2508,209,12,2025,345997.61
2509,210,1,2025,164735.0
2510,210,2,2025,414935.38
2511,210,3,2025,422798.4
2512,210,4,2025,183941.04
2513,210,5,2025,54011.65
2514,210,6,2025,419713.99
2515,210,7,2025,136884.58
2516,210,8,2025,248659.42
2517,210,9,2025,340276.74
2518,210,10,2025,235065.22
2519,210,11,2025,255433.97
2520,210,12,2025,71135.1
2521,211,1,2025,253600.66
2522,211,2,2025,154141.84
2523,211,3,2025,123132.17
2524,211,4,2025,490863.15
2525,211,5,2025,231787.29
2526,211,6,2025,70876.13
2527,211,7,2025,195968.13
2528,211,8,2025,331173.79
2529,211,9,2025,266163.89
2530,211,10,2025,123814.86
2531,211,11,2025,440329.49
2532,211,12,2025,410002.22
2533,212,1,2025,282147.02
2534,212,2,2025,56288.17
2535,212,3,2025,149575.68
2536,212,4,2025,99048.51
2537,212,5,2025,370721.71
2538,212,6,2025,482505.19
2539,212,7,2025,311291.33
2540,212,8,2025,471596.06
2541,212,9,2025,323819.39
2542,212,10,2025,359814.55
2543,212,11,2025,286124.46
2544,212,12,2025,447649.41
2545,213,1,2025,350421.61
2546,213,2,2025,168669.46
2547,213,3,2025,454905.81
2548,213,4,2025,103485.69
2549,213,5,2025,260503.47
2550,213,6,2025,441928.65
2551,213,7,2025,209552.17
2552,213,8,2025,330973.52
2553,213,9,2025,106194.47
2554,213,10,2025,266108.8
2555,213,11,2025,333812.92
2556,213,12,2025,457452.18
2557,214,1,2025,238455.55
2558,214,2,2025,241380.52
2559,214,3,2025,280188.71
2560,214,4,2025,152491.11
2561,214,5,2025,389857.22
2562,214,6,2025,443986.6
2563,214,7,2025,86893.08
2564,214,8,2025,492848.02
2565,214,9,2025,182401.74
2566,214,10,2025,265455.07
2567,214,11,2025,404430.7
2568,214,12,2025,444725.77
2569,215,1,2025,207116.38
2570,215,2,2025,63806.76
2571,215,3,2025,456906.65
2572,215,4,2025,291905.78
2573,215,5,2025,142891.5
2574,215,6,2025,314983.84
2575,215,7,2025,187688.29
2576,215,8,2025,208157.2
2577,215,9,2025,79397.69
2578,215,10,2025,386222.88
2579,215,11,2025,200036.18
2580,215,12,2025,224329.48
2581,216,1,2025,235530.91
2582,216,2,2025,118027.52
2583,216,3,2025,127746.77
2584,216,4,2025,235344.09
2585,216,5,2025,192604.9
2586,216,6,2025,347968.05
2587,216,7,2025,127457.73
2588,216,8,2025,145873.55
2589,216,9,2025,252095.94
2590,216,10,2025,145499.53
2591,216,11,2025,244657.21
2592,216,12,2025,95686.95
2593,217,1,2025,489642.48
2594,217,2,2025,422232.39
2595,217,3,2025,403002.8
2596,217,4,2025,72922.29
2597,217,5,2025,109462.43
2598,217,6,2025,213716.45
2599,217,7,2025,222308.95
2600,217,8,2025,442711.38
2601,217,9,2025,250713.89
2602,217,10,2025,320962.29
2603,217,11,2025,77162.76
2604,217,12,2025,233216.3
2605,218,1,2025,64220.17
2606,218,2,2025,120442.99
2607,218,3,2025,409002.65
2608,218,4,2025,452372.74
2609,218,5,2025,185009.93
2610,218,6,2025,421302.53
2611,218,7,2025,483985.67
2612,218,8,2025,204340.42
2613,218,9,2025,147933.55
2614,218,10,2025,417851.96
2615,218,11,2025,388214.73
2616,218,12,2025,180685.73
2617,219,1,2025,408116.88
2618,219,2,2025,293551.94
2619,219,3,2025,443665.48
2620,219,4,2025,232388.76
2621,219,5,2025,131001.38
2622,219,6,2025,372300.1
2623,219,7,2025,350644.56
2624,219,8,2025,476377.06
2625,219,9,2025,276643.35
2626,219,10,2025,397109.32
2627,219,11,2025,105807.09
2628,219,12,2025,76001.49
2629,220,1,2025,113634.77
2630,220,2,2025,279486.71
2631,220,3,2025,413202.32
2632,220,4,2025,144107.88
2633,220,5,2025,187956.94
2634,220,6,2025,267435.9
2635,220,7,2025,229409.36
2636,220,8,2025,426546.07
2637,220,9,2025,232372.95
2638,220,10,2025,166318.64
2639,220,11,2025,239785.67
2640,220,12,2025,274610.85
2641,221,1,2025,446083.44
2642,221,2,2025,185832.08
2643,221,3,2025,180307.73
2644,221,4,2025,65277.68
2645,221,5,2025,244574.7
2646,221,6,2025,284648.32
2647,221,7,2025,267747.34
2648,221,8,2025,166825.1
2649,221,9,2025,319627.32
2650,221,10,2025,457863.42
2651,221,11,2025,325898.37
2652,221,12,2025,266753.87
2653,222,1,2025,432921.88
2654,222,2,2025,219744.83
2655,222,3,2025,107969.86
2656,222,4,2025,115299.0
2657,222,5,2025,255295.14
2658,222,6,2025,203644.68
2659,222,7,2025,484242.19
2660,222,8,2025,309630.97
2661,222,9,2025,327899.36
2662,222,10,2025,383209.88
2663,222,11,2025,191322.31
2664,222,12,2025,379352.18
2665,223,1,2025,242686.11
2666,223,2,2025,413444.16
2667,223,3,2025,236005.09
2668,223,4,2025,124896.54
2669,223,5,2025,297924.79
2670,223,6,2025,321661.09
2671,223,7,2025,217479.66
2672,223,8,2025,318214.03
2673,223,9,2025,108144.63
2674,223,10,2025,297150.9
2675,223,11,2025,401676.51
2676,223,12,2025,206627.31
2677,224,1,2025,367317.47
2678,224,2,2025,245786.06
2679,224,3,2025,386190.35
2680,224,4,2025,187304.0
2681,224,5,2025,448240.43
2682,224,6,2025,366725.2
2683,224,7,2025,229925.16
2684,224,8,2025,90097.19
2685,224,9,2025,237555.08
2686,224,10,2025,122029.9
2687,224,11,2025,367547.14
2688,224,12,2025,371523.65
2689,225,1,2025,333150.6
2690,225,2,2025,420247.0
2691,225,3,2025,158661.7
2692,225,4,2025,298468.53
2693,225,5,2025,444611.95
2694,225,6,2025,109799.58
2695,225,7,2025,219355.55
2696,225,8,2025,434485.21
2697,225,9,2025,425314.36
2698,225,10,2025,392352.07
2699,225,11,2025,51683.02
2700,225,12,2025,422140.31
2701,226,1,2025,230042.99
2702,226,2,2025,403174.08
2703,226,3,2025,105835.03
2704,226,4,2025,360791.95
2705,226,5,2025,381073.21
2706,226,6,2025,393137.66
2707,226,7,2025,209016.66
2708,226,8,2025,281290.69
2709,226,9,2025,434384.78
2710,226,10,2025,467957.2
2711,226,11,2025,160273.46
2712,226,12,2025,120802.89
2713,227,1,2025,430391.23
2714,227,2,2025,309772.66
2715,227,3,2025,485321.81
2716,227,4,2025,61242.36
2717,227,5,2025,440804.85
2718,227,6,2025,370990.93
2719,227,7,2025,287610.43
2720,227,8,2025,486172.79
2721,227,9,2025,441786.91
2722,227,10,2025,121237.41
2723,227,11,2025,452575.05
2724,227,12,2025,196135.22
2725,228,1,2025,488650.16
2726,228,2,2025,178143.14
2727,228,3,2025,197033.39
2728,228,4,2025,375535.5
2729,228,5,2025,261843.72
2730,228,6,2025,149978.89
2731,228,7,2025,359139.27
2732,228,8,2025,184853.99
2733,228,9,2025,142971.84
2734,228,10,2025,235070.63
2735,228,11,2025,434885.05
2736,228,12,2025,275132.11
2737,229,1,2025,304085.23
2738,229,2,2025,187816.24
2739,229,3,2025,382180.68
2740,229,4,2025,469735.15
2741,229,5,2025,324242.63
2742,229,6,2025,350317.85
2743,229,7,2025,129360.0
2744,229,8,2025,394825.92
2745,229,9,2025,94268.85
2746,229,10,2025,100207.86
2747,229,11,2025,467084.15
2748,229,12,2025,456002.21
2749,230,1,2025,475779.43
2750,230,2,2025,81915.31
2751,230,3,2025,363356.86
2752,230,4,2025,276717.41
2753,230,5,2025,219772.79
2754,230,6,2025,241885.27
2755,230,7,2025,262117.28
2756,230,8,2025,187161.08
2757,230,9,2025,118093.62
2758,230,10,2025,456499.7
2759,230,11,2025,293718.63
2760,230,12,2025,392839.03
2761,231,1,2025,417497.92
2762,231,2,2025,411101.53
2763,231,3,2025,119985.85
2764,231,4,2025,290230.47
2765,231,5,2025,404076.58
2766,231,6,2025,188163.22
2767,231,7,2025,102960.58
2768,231,8,2025,416374.5
2769,231,9,2025,63985.9
2770,231,10,2025,293087.89
2771,231,11,2025,163351.06
2772,231,12,2025,90403.8
2773,232,1,2025,306763.59
2774,232,2,2025,167306.9
2775,232,3,2025,318320.44
2776,232,4,2025,365254.75
2777,232,5,2025,188584.52
2778,232,6,2025,336038.91
2779,232,7,2025,247627.92
2780,232,8,2025,163270.33
2781,232,9,2025,106877.22
2782,232,10,2025,407166.21
2783,232,11,2025,374699.0
2784,232,12,2025,130063.02
2785,233,1,2025,143164.74
2786,233,2,2025,170053.13
2787,233,3,2025,290482.0
2788,233,4,2025,373071.86
2789,233,5,2025,113138.98
2790,233,6,2025,440641.57
2791,233,7,2025,145550.06
2792,233,8,2025,391813.77
2793,233,9,2025,435282.14
2794,233,10,2025,438233.3
2795,233,11,2025,254176.27
2796,233,12,2025,275642.86
2797,234,1,2025,353003.45
2798,234,2,2025,56574.33
2799,234,3,2025,305951.44
2800,234,4,2025,193926.01
2801,234,5,2025,394241.88
2802,234,6,2025,121938.52
2803,234,7,2025,403906.22
2804,234,8,2025,250188.61
2805,234,9,2025,410525.73
2806,234,10,2025,192723.48
2807,234,11,2025,390098.26
2808,234,12,2025,170055.38
2809,235,1,2025,169784.05
2810,235,2,2025,58734.19
2811,235,3,2025,240422.89
2812,235,4,2025,112716.69
2813,235,5,2025,212076.94
2814,235,6,2025,222250.52
2815,235,7,2025,56753.6
2816,235,8,2025,190178.7
2817,235,9,2025,486855.5
2818,235,10,2025,346898.86
2819,235,11,2025,317427.67
2820,235,12,2025,346619.82
2821,236,1,2025,259496.19
2822,236,2,2025,108123.52
2823,236,3,2025,464121.18
2824,236,4,2025,132535.35
2825,236,5,2025,251745.19
2826,236,6,2025,382603.46
2827,236,7,2025,461104.76
2828,236,8,2025,433503.3
2829,236,9,2025,299772.15
2830,236,10,2025,279084.5
2831,236,11,2025,101980.79
2832,236,12,2025,207138.26
2833,237,1,2025,301054.48
2834,237,2,2025,258301.52
2835,237,3,2025,388005.35
2836,237,4,2025,101551.6
2837,237,5,2025,76152.6
2838,237,6,2025,119537.51
2839,237,7,2025,350418.66
2840,237,8,2025,413245.47
2841,237,9,2025,181289.83
2842,237,10,2025,265979.19
2843,237,11,2025,120765.28
2844,237,12,2025,178044.56
2845,238,1,2025,407813.9
2846,238,2,2025,302979.7
2847,238,3,2025,341008.17
2848,238,4,2025,261955.27
2849,238,5,2025,150016.37
2850,238,6,2025,307936.57
2851,238,7,2025,338948.57
2852,238,8,2025,355636.22
2853,238,9,2025,446238.0
2854,238,10,2025,111948.99
2855,238,11,2025,76132.72
2856,238,12,2025,396060.94
2857,239,1,2025,420380.2
2858,239,2,2025,69209.47
2859,239,3,2025,326694.52
