product_id,category_id,brand_id,supplier_id,product_name,description,cost_price,selling_price,launch_date,active_status
715,16,64,83,Product_715,Description for product 715,8842.84,12481.24,2026-01-23,True
716,50,22,100,Product_716,Description for product 716,27770.9,49264.98,2023-04-07,True
717,27,24,43,Product_717,Description for product 717,43524.81,57237.92,2023-02-17,True
718,47,95,163,Product_718,Description for product 718,23527.61,36428.29,2020-07-03,True
719,13,64,23,Product_719,Description for product 719,11185.2,13468.9,2021-06-15,True
720,49,46,181,Product_720,Description for product 720,3877.38,5492.58,2021-02-27,True
721,24,9,122,Product_721,Description for product 721,14612.73,20968.23,2026-06-27,True
722,43,38,102,Product_722,Description for product 722,16111.65,26046.89,2025-10-22,True
723,50,4,23,Product_723,Description for product 723,47736.54,65132.32,2026-02-08,True
724,7,71,162,Product_724,Description for product 724,36213.38,60252.52,2021-10-26,True
725,26,52,79,Product_725,Description for product 725,33486.73,52143.97,2021-06-19,True
726,28,13,113,Product_726,Description for product 726,45207.99,73624.34,2024-03-23,True
727,1,38,37,Product_727,Description for product 727,4876.18,8476.35,2022-01-16,True
728,37,38,103,Product_728,Description for product 728,20098.51,23256.24,2021-04-10,True
729,5,87,25,Product_729,Description for product 729,29191.09,49709.06,2021-11-21,True
730,34,83,61,Product_730,Description for product 730,32695.11,40735.32,2022-01-15,True
731,14,41,194,Product_731,Description for product 731,48207.95,63126.47,2023-12-05,True
732,9,91,123,Product_732,Description for product 732,11272.63,13768.24,2020-10-23,True
733,8,50,173,Product_733,Description for product 733,15004.61,21355.31,2021-04-10,True
734,25,84,138,Product_734,Description for product 734,40401.29,59159.36,2021-10-17,True
735,11,57,41,Product_735,Description for product 735,1205.96,1823.18,2023-03-09,True
736,34,17,99,Product_736,Description for product 736,24284.9,26994.66,2026-05-22,True
737,45,22,157,Product_737,Description for product 737,12842.36,14295.79,2025-11-12,True
738,2,74,192,Product_738,Description for product 738,12445.73,19684.16,2021-07-08,True
739,50,12,158,Product_739,Description for product 739,47153.07,65802.25,2021-03-07,True
740,34,24,129,Product_740,Description for product 740,19138.24,27519.25,2026-06-04,True
741,38,35,115,Product_741,Description for product 741,42757.64,63771.51,2021-06-07,True
742,42,60,10,Product_742,Description for product 742,3116.9,3676.76,2023-03-05,True
743,42,38,78,Product_743,Description for product 743,43880.64,77123.9,2020-07-21,True
744,16,33,44,Product_744,Description for product 744,15054.41,18679.61,2024-09-20,True
745,9,67,138,Product_745,Description for product 745,16408.67,22169.53,2026-11-23,True
746,10,2,197,Product_746,Description for product 746,18695.87,33480.7,2021-04-09,True
747,49,85,174,Product_747,Description for product 747,36736.14,54385.79,2023-10-06,True
748,9,4,115,Product_748,Description for product 748,14512.96,23944.79,2025-11-04,True
749,48,25,41,Product_749,Description for product 749,16489.34,19069.86,2026-05-21,True
750,35,31,69,Product_750,Description for product 750,28913.32,41829.52,2026-05-19,True
751,20,23,118,Product_751,Description for product 751,21393.59,31586.52,2024-01-07,True
752,27,63,180,Product_752,Description for product 752,15333.43,17306.23,2021-08-17,True
753,40,64,108,Product_753,Description for product 753,24923.39,30470.87,2023-04-23,True
754,30,8,129,Product_754,Description for product 754,43695.18,51200.38,2022-05-27,True
755,26,47,162,Product_755,Description for product 755,29825.5,46543.44,2024-05-25,True
756,5,23,158,Product_756,Description for product 756,43548.04,75064.81,2022-04-21,True
757,40,45,150,Product_757,Description for product 757,598.67,881.94,2022-04-10,True
758,40,69,194,Product_758,Description for product 758,3400.88,3744.57,2020-07-24,True
759,34,76,101,Product_759,Description for product 759,37276.84,48557.3,2025-12-19,True
760,34,7,105,Product_760,Description for product 760,23277.67,41008.49,2023-07-04,True
761,7,35,134,Product_761,Description for product 761,6669.18,11903.51,2020-01-19,True
762,44,45,24,Product_762,Description for product 762,25371.19,31925.49,2023-08-02,True
763,45,58,41,Product_763,Description for product 763,21584.62,26578.09,2023-02-19,True
764,2,1,113,Product_764,Description for product 764,11980.35,21007.75,2023-01-26,True
765,41,22,126,Product_765,Description for product 765,16473.45,23195.54,2021-10-27,True
766,16,97,27,Product_766,Description for product 766,39810.64,48653.24,2026-08-16,True
767,3,37,48,Product_767,Description for product 767,28097.74,38559.61,2020-04-04,True
768,2,45,35,Product_768,Description for product 768,1624.91,2194.92,2026-06-01,True
769,25,88,3,Product_769,Description for product 769,12766.14,22781.17,2025-04-25,True
770,14,31,162,Product_770,Description for product 770,34043.47,45353.7,2021-09-01,True
771,33,24,4,Product_771,Description for product 771,37729.22,60492.36,2025-11-16,True
772,36,38,186,Product_772,Description for product 772,7841.23,10226.1,2020-11-07,True
773,40,4,90,Product_773,Description for product 773,26871.62,45604.93,2020-07-28,True
774,31,93,88,Product_774,Description for product 774,2853.92,3539.14,2025-01-10,True
775,43,20,170,Product_775,Description for product 775,31774.21,35389.25,2026-04-06,True
776,25,72,115,Product_776,Description for product 776,37485.55,51061.81,2023-06-18,True
777,31,70,109,Product_777,Description for product 777,41822.18,60859.63,2024-12-20,True
778,14,59,99,Product_778,Description for product 778,11061.38,18301.64,2026-05-26,True
779,50,21,163,Product_779,Description for product 779,48033.95,77811.56,2026-01-16,True
780,33,36,138,Product_780,Description for product 780,32154.99,57180.93,2021-08-12,True
781,28,3,56,Product_781,Description for product 781,7141.38,11085.03,2025-09-20,True
782,48,40,60,Product_782,Description for product 782,1357.01,1706.92,2022-12-18,True
783,32,50,12,Product_783,Description for product 783,33926.23,45120.21,2021-04-09,True
784,22,46,40,Product_784,Description for product 784,17651.95,28376.95,2023-10-16,True
785,47,8,90,Product_785,Description for product 785,48266.86,77631.65,2026-08-08,True
786,29,83,23,Product_786,Description for product 786,29866.36,38410.21,2020-04-14,True
787,37,50,180,Product_787,Description for product 787,29316.8,40591.92,2024-11-25,True
788,48,55,116,Product_788,Description for product 788,26816.42,29857.18,2021-02-10,True
789,20,95,58,Product_789,Description for product 789,9638.3,14993.09,2025-06-16,True
790,21,33,95,Product_790,Description for product 790,44341.42,68382.65,2025-06-21,True
791,43,42,194,Product_791,Description for product 791,48304.02,63853.03,2020-06-09,True
792,34,72,16,Product_792,Description for product 792,3625.49,5663.15,2026-05-01,True
793,9,66,6,Product_793,Description for product 793,35556.72,54373.94,2026-07-02,True
794,14,6,114,Product_794,Description for product 794,16032.41,22697.18,2020-02-25,True
795,6,16,193,Product_795,Description for product 795,10398.58,13393.5,2024-01-17,True
796,49,19,98,Product_796,Description for product 796,37801.78,61591.34,2026-08-27,True
797,9,83,125,Product_797,Description for product 797,37053.39,61187.08,2026-03-26,True
798,48,6,141,Product_798,Description for product 798,49594.57,64200.77,2021-06-02,True
799,43,74,9,Product_799,Description for product 799,15767.93,27903.15,2025-10-07,True
800,36,46,22,Product_800,Description for product 800,2883.15,3905.7,2022-07-15,True
801,8,93,131,Product_801,Description for product 801,39003.73,57725.57,2020-09-04,True
802,35,64,149,Product_802,Description for product 802,35568.97,39741.6,2026-09-09,True
803,22,4,109,Product_803,Description for product 803,38764.82,61324.44,2021-06-02,True
804,20,7,75,Product_804,Description for product 804,35228.07,50429.78,2025-02-04,True
805,43,34,155,Product_805,Description for product 805,6574.7,8844.31,2022-09-06,True
806,5,36,46,Product_806,Description for product 806,13990.65,18046.48,2021-02-05,True
807,46,62,100,Product_807,Description for product 807,6560.06,10535.6,2026-12-26,True
808,33,81,1,Product_808,Description for product 808,22174.13,25268.96,2025-08-04,True
809,6,97,181,Product_809,Description for product 809,18957.41,33291.2,2026-05-19,True
810,30,53,3,Product_810,Description for product 810,46238.0,73246.63,2022-03-07,True
811,27,72,8,Product_811,Description for product 811,4605.61,7326.02,2022-02-10,True
812,36,17,200,Product_812,Description for product 812,36132.62,60210.78,2023-02-10,True
813,49,37,111,Product_813,Description for product 813,25832.95,44964.91,2020-01-16,True
814,31,59,21,Product_814,Description for product 814,47605.13,82782.8,2022-07-06,True
815,4,44,131,Product_815,Description for product 815,37433.9,44649.37,2026-07-02,True
816,22,78,19,Product_816,Description for product 816,26556.49,33402.71,2021-09-03,True
817,3,24,105,Product_817,Description for product 817,48589.99,57447.86,2021-01-11,True
818,2,37,59,Product_818,Description for product 818,39786.89,55182.2,2022-03-15,True
819,46,30,132,Product_819,Description for product 819,42475.22,50447.92,2022-06-14,True
820,41,80,128,Product_820,Description for product 820,14320.86,16792.07,2023-08-20,True
821,30,48,13,Product_821,Description for product 821,8844.15,13853.42,2022-12-01,True
822,35,8,68,Product_822,Description for product 822,9499.56,10522.96,2024-09-07,True
823,46,86,10,Product_823,Description for product 823,282.22,487.54,2026-01-12,True
824,44,51,34,Product_824,Description for product 824,27934.81,40873.82,2020-08-21,True
825,43,18,26,Product_825,Description for product 825,7269.81,8558.39,2025-01-27,True
826,45,22,138,Product_826,Description for product 826,3740.95,5371.31,2024-12-03,True
827,17,55,56,Product_827,Description for product 827,17490.03,23260.77,2023-06-17,True
828,20,4,20,Product_828,Description for product 828,23691.85,41176.06,2022-02-03,True
829,19,16,130,Product_829,Description for product 829,1006.85,1742.36,2023-10-09,True
830,32,71,57,Product_830,Description for product 830,37730.58,54611.63,2020-08-24,True
831,26,21,107,Product_831,Description for product 831,44602.37,64287.29,2026-09-13,True
832,43,95,7,Product_832,Description for product 832,19541.52,24352.91,2025-07-20,True
833,8,47,39,Product_833,Description for product 833,49346.79,73184.52,2022-12-26,True
834,27,97,151,Product_834,Description for product 834,16201.87,27743.51,2024-06-08,True
835,50,86,186,Product_835,Description for product 835,47997.84,55322.9,2026-10-27,True
836,14,43,58,Product_836,Description for product 836,13302.43,14682.33,2025-08-08,True
837,30,23,97,Product_837,Description for product 837,37331.07,64923.96,2024-09-15,True
838,17,50,124,Product_838,Description for product 838,1408.87,1695.78,2024-04-04,True
839,12,88,180,Product_839,Description for product 839,5295.69,5992.11,2025-07-06,True
840,17,34,119,Product_840,Description for product 840,45931.88,73928.31,2025-09-27,True
841,48,48,136,Product_841,Description for product 841,28140.63,44833.64,2021-08-07,True
842,14,25,78,Product_842,Description for product 842,14759.17,18430.18,2021-07-09,True
843,3,48,88,Product_843,Description for product 843,45265.88,54374.37,2021-11-03,True
844,37,56,32,Product_844,Description for product 844,2878.29,3725.47,2024-11-18,True
845,38,61,100,Product_845,Description for product 845,45749.17,67877.45,2024-07-09,True
846,13,6,195,Product_846,Description for product 846,9746.41,12952.89,2024-08-12,True
847,47,34,75,Product_847,Description for product 847,15271.36,21958.12,2024-03-24,True
848,10,18,182,Product_848,Description for product 848,4930.94,6627.88,2020-10-18,True
849,28,80,132,Product_849,Description for product 849,24151.49,39563.79,2020-09-28,True
850,30,100,83,Product_850,Description for product 850,26639.99,42471.3,2023-02-11,True
851,24,94,106,Product_851,Description for product 851,628.31,896.59,2020-06-23,True
852,16,21,175,Product_852,Description for product 852,23216.8,25607.06,2020-04-06,True
853,39,24,10,Product_853,Description for product 853,2209.84,2796.35,2022-04-15,True
854,34,8,190,Product_854,Description for product 854,5394.48,8575.94,2020-06-18,True
855,8,13,7,Product_855,Description for product 855,47725.21,75765.27,2021-09-27,True
856,27,80,75,Product_856,Description for product 856,2516.56,3136.63,2022-12-26,True
857,3,55,85,Product_857,Description for product 857,20113.63,31803.17,2024-02-11,True
858,23,61,173,Product_858,Description for product 858,39676.99,67183.7,2023-04-12,True
859,44,100,141,Product_859,Description for product 859,35767.22,60407.28,2023-04-25,True
860,29,51,190,Product_860,Description for product 860,9823.79,11622.62,2022-07-02,True
861,49,41,120,Product_861,Description for product 861,48591.15,54254.61,2024-04-17,True
862,17,85,17,Product_862,Description for product 862,16526.04,27047.33,2023-09-06,True
863,36,86,115,Product_863,Description for product 863,35172.72,60471.06,2025-02-16,True
864,24,79,166,Product_864,Description for product 864,11011.39,14248.91,2024-06-13,True
865,4,83,73,Product_865,Description for product 865,39407.47,51055.78,2020-09-01,True
866,5,47,81,Product_866,Description for product 866,39690.69,55380.03,2021-01-06,True
867,50,90,27,Product_867,Description for product 867,23088.88,41042.22,2024-05-18,True
868,21,72,57,Product_868,Description for product 868,8422.96,12856.51,2020-08-18,True
869,41,59,44,Product_869,Description for product 869,35255.1,61431.56,2023-11-25,True
870,31,80,84,Product_870,Description for product 870,27409.29,31155.26,2024-04-25,True
871,20,39,136,Product_871,Description for product 871,7254.93,8175.86,2021-03-21,True
872,28,47,19,Product_872,Description for product 872,27180.99,46058.79,2024-12-27,True
873,37,35,32,Product_873,Description for product 873,7750.92,9506.45,2020-03-28,True
874,1,50,28,Product_874,Description for product 874,6911.74,11984.46,2022-11-10,True
875,3,79,161,Product_875,Description for product 875,23220.2,40179.38,2024-12-23,True
876,16,83,81,Product_876,Description for product 876,27524.32,36158.39,2024-10-23,True
877,49,38,17,Product_877,Description for product 877,39805.72,56292.88,2020-12-25,True
878,1,85,84,Product_878,Description for product 878,29298.51,39640.2,2026-09-26,True
879,36,16,152,Product_879,Description for product 879,21476.61,32246.15,2022-03-04,True
880,24,67,116,Product_880,Description for product 880,14274.31,18146.64,2020-04-22,True
881,2,84,184,Product_881,Description for product 881,23526.55,41018.15,2021-06-08,True
882,15,13,15,Product_882,Description for product 882,36675.02,59645.4,2021-04-14,True
883,9,15,63,Product_883,Description for product 883,44740.88,60819.2,2020-04-17,True
884,43,51,95,Product_884,Description for product 884,24399.34,29364.89,2023-04-09,True
885,45,27,102,Product_885,Description for product 885,34005.57,52649.35,2021-06-17,True
886,16,75,178,Product_886,Description for product 886,983.4,1442.88,2026-12-28,True
887,9,11,26,Product_887,Description for product 887,33653.13,54743.77,2024-05-04,True
888,44,75,127,Product_888,Description for product 888,34728.62,59241.59,2026-06-24,True
889,25,55,104,Product_889,Description for product 889,16367.43,28159.97,2022-10-09,True
890,2,89,139,Product_890,Description for product 890,5596.05,8544.27,2025-04-22,True
891,24,67,191,Product_891,Description for product 891,2518.01,3171.55,2024-08-05,True
892,31,78,47,Product_892,Description for product 892,16013.35,23169.28,2025-10-15,True
893,43,4,174,Product_893,Description for product 893,21331.52,26117.84,2026-04-14,True
894,11,27,34,Product_894,Description for product 894,22026.55,26204.38,2025-07-28,True
895,4,24,25,Product_895,Description for product 895,19600.46,22860.41,2026-01-17,True
896,43,69,109,Product_896,Description for product 896,7615.38,12372.51,2022-05-27,True
897,18,97,156,Product_897,Description for product 897,25698.81,36702.61,2025-06-23,True
898,37,99,104,Product_898,Description for product 898,24738.95,39047.25,2020-07-02,True
899,47,66,53,Product_899,Description for product 899,24898.51,42904.04,2024-06-20,True
900,21,73,21,Product_900,Description for product 900,33220.41,56630.72,2024-04-23,True
901,12,23,166,Product_901,Description for product 901,17725.51,22624.0,2021-02-08,True
902,5,96,123,Product_902,Description for product 902,32005.39,53921.85,2021-02-06,True
903,7,34,190,Product_903,Description for product 903,43746.04,65029.91,2026-05-20,True
904,35,58,135,Product_904,Description for product 904,32774.46,55852.25,2025-04-05,True
905,16,77,69,Product_905,Description for product 905,19524.99,26732.68,2020-01-18,True
906,47,63,189,Product_906,Description for product 906,36421.09,42312.09,2021-03-15,True
907,49,55,115,Product_907,Description for product 907,47870.2,67081.72,2021-05-07,True
908,39,68,25,Product_908,Description for product 908,8341.89,14964.18,2021-05-22,True
909,2,44,167,Product_909,Description for product 909,35278.26,60130.28,2023-10-10,True
910,38,36,139,Product_910,Description for product 910,48365.4,54176.13,2026-04-16,True
911,24,56,121,Product_911,Description for product 911,11461.01,13890.05,2024-08-25,True
912,11,78,186,Product_912,Description for product 912,18837.75,31747.98,2022-03-09,True
913,45,61,43,Product_913,Description for product 913,34442.29,54869.36,2026-04-23,True
914,4,50,80,Product_914,Description for product 914,30603.17,39439.78,2020-07-13,True
915,19,24,103,Product_915,Description for product 915,16261.82,27878.05,2024-11-26,True
916,21,84,58,Product_916,Description for product 916,43774.02,62580.16,2020-04-02,True
917,13,3,55,Product_917,Description for product 917,10837.41,17444.24,2024-02-11,True
918,12,63,160,Product_918,Description for product 918,4417.27,5471.85,2022-04-24,True
919,31,36,18,Product_919,Description for product 919,47807.93,67049.44,2020-05-24,True
920,42,25,109,Product_920,Description for product 920,26031.19,39007.81,2025-01-04,True
921,31,22,8,Product_921,Description for product 921,6250.72,10729.18,2024-06-05,True
922,47,56,33,Product_922,Description for product 922,31883.76,40319.5,2022-01-06,True
923,17,33,105,Product_923,Description for product 923,35877.48,64228.71,2024-01-15,True
924,46,16,50,Product_924,Description for product 924,12580.59,18427.07,2020-11-16,True
925,37,10,172,Product_925,Description for product 925,45317.37,74296.01,2022-11-23,True
926,21,44,165,Product_926,Description for product 926,18169.76,30955.0,2020-10-01,True
927,32,4,169,Product_927,Description for product 927,35575.45,60250.12,2023-08-28,True
928,26,95,181,Product_928,Description for product 928,21569.84,37487.54,2020-11-18,True
929,9,30,55,Product_929,Description for product 929,8843.87,14396.36,2026-01-06,True
930,5,98,176,Product_930,Description for product 930,2015.06,2707.14,2022-12-08,True
931,15,62,103,Product_931,Description for product 931,31339.57,36948.44,2026-04-24,True
932,11,95,43,Product_932,Description for product 932,34591.61,47878.45,2020-05-26,True
933,25,59,66,Product_933,Description for product 933,43560.18,53644.3,2024-08-25,True
934,19,50,121,Product_934,Description for product 934,36216.55,49908.68,2026-08-01,True
935,32,21,121,Product_935,Description for product 935,11300.72,17718.53,2022-12-08,True
936,5,52,93,Product_936,Description for product 936,48467.63,78960.83,2024-06-28,True
937,22,27,102,Product_937,Description for product 937,27472.25,44453.44,2025-01-20,True
938,48,63,182,Product_938,Description for product 938,25848.92,43544.58,2020-07-08,True
939,32,64,133,Product_939,Description for product 939,33238.4,58058.7,2021-08-19,True
940,24,71,98,Product_940,Description for product 940,41555.47,66536.97,2020-03-16,True
941,3,34,38,Product_941,Description for product 941,14348.98,16049.3,2022-06-24,True
942,42,12,20,Product_942,Description for product 942,29185.73,46109.59,2020-09-08,True
943,21,88,187,Product_943,Description for product 943,35896.63,45060.61,2021-08-11,True
944,30,48,52,Product_944,Description for product 944,27121.23,37547.34,2024-10-15,True
945,32,95,149,Product_945,Description for product 945,8199.42,12644.59,2021-10-26,True
946,2,31,89,Product_946,Description for product 946,16539.78,22661.78,2024-08-25,True
947,32,3,29,Product_947,Description for product 947,33668.15,39242.62,2020-06-22,True
948,35,97,159,Product_948,Description for product 948,8977.76,12369.64,2021-10-10,True
949,3,56,2,Product_949,Description for product 949,8124.62,8952.51,2024-12-10,True
950,1,82,31,Product_950,Description for product 950,20221.23,28751.36,2023-07-26,True
951,6,72,12,Product_951,Description for product 951,7180.25,8307.85,2025-05-22,True
952,42,47,187,Product_952,Description for product 952,47919.79,76636.75,2024-02-02,True
953,6,37,188,Product_953,Description for product 953,2845.86,5007.49,2021-07-06,True
954,5,22,69,Product_954,Description for product 954,39065.29,44963.66,2022-05-22,True
955,17,83,126,Product_955,Description for product 955,4072.66,6018.42,2020-03-25,True
956,26,68,86,Product_956,Description for product 956,3751.44,5746.01,2023-05-10,True
957,17,47,136,Product_957,Description for product 957,46352.09,79007.21,2023-02-28,True
958,7,27,173,Product_958,Description for product 958,15313.69,18113.04,2022-03-05,True
959,4,14,75,Product_959,Description for product 959,10490.0,16733.34,2025-08-19,True
960,20,93,101,Product_960,Description for product 960,13307.08,18809.47,2026-02-07,True
961,7,19,19,Product_961,Description for product 961,40699.52,65582.34,2021-01-14,True
962,41,11,191,Product_962,Description for product 962,37184.03,47297.64,2024-09-25,True
963,38,32,114,Product_963,Description for product 963,39154.19,43288.99,2020-05-18,True
964,38,46,96,Product_964,Description for product 964,39340.34,48099.63,2022-02-12,True
965,25,76,122,Product_965,Description for product 965,13027.76,19567.44,2026-02-09,True
966,35,99,39,Product_966,Description for product 966,10557.37,18898.12,2022-07-15,True
967,48,87,160,Product_967,Description for product 967,38793.12,44967.69,2025-09-06,True
968,14,66,163,Product_968,Description for product 968,49240.69,69292.07,2024-08-01,True
969,35,84,5,Product_969,Description for product 969,47742.79,55646.93,2020-06-21,True
970,20,77,12,Product_970,Description for product 970,48229.71,70563.65,2023-04-28,True
971,35,37,56,Product_971,Description for product 971,7329.56,8809.96,2026-11-08,True
972,19,30,162,Product_972,Description for product 972,20569.78,29079.68,2025-07-25,True
973,6,58,112,Product_973,Description for product 973,20094.22,22987.87,2024-07-16,True
974,24,59,17,Product_974,Description for product 974,47972.98,59248.86,2022-08-08,True
975,49,83,73,Product_975,Description for product 975,18944.15,33477.94,2022-09-12,True
976,6,36,35,Product_976,Description for product 976,29090.78,51393.89,2025-09-11,True
977,12,37,5,Product_977,Description for product 977,43933.84,69362.4,2023-11-07,True
978,3,83,15,Product_978,Description for product 978,36022.42,57462.99,2026-03-12,True
979,16,4,177,Product_979,Description for product 979,49466.34,87906.32,2024-10-14,True
980,37,40,115,Product_980,Description for product 980,20469.44,36598.35,2026-02-14,True
981,38,14,12,Product_981,Description for product 981,19459.7,26905.82,2021-11-23,True
982,5,34,18,Product_982,Description for product 982,11011.67,18106.95,2021-05-06,True
983,22,75,28,Product_983,Description for product 983,8922.0,10613.56,2021-10-21,True
984,17,40,70,Product_984,Description for product 984,33361.94,48293.39,2022-05-26,True
985,20,3,30,Product_985,Description for product 985,136.26,237.63,2021-02-10,True
986,10,1,115,Product_986,Description for product 986,31272.92,39039.75,2020-11-02,True
987,1,52,198,Product_987,Description for product 987,1468.87,2162.58,2026-05-02,True
988,28,69,136,Product_988,Description for product 988,38483.11,57730.66,2025-10-03,True
989,42,51,138,Product_989,Description for product 989,6246.77,10853.83,2023-10-08,True
990,24,40,151,Product_990,Description for product 990,32523.51,41259.81,2024-09-11,True
991,20,42,102,Product_991,Description for product 991,25522.3,44992.93,2025-12-04,True
992,25,79,110,Product_992,Description for product 992,12654.78,15460.45,2025-11-18,True
993,41,10,42,Product_993,Description for product 993,12315.91,16776.83,2024-06-10,True
994,37,32,114,Product_994,Description for product 994,7180.84,9972.97,2024-05-05,True
995,46,39,168,Product_995,Description for product 995,17358.67,28640.65,2020-04-22,True
996,12,52,31,Product_996,Description for product 996,14131.77,18808.29,2021-09-14,True
997,47,46,120,Product_997,Description for product 997,45299.57,77304.0,2020-08-16,True
998,2,14,15,Product_998,Description for product 998,29839.29,33031.78,2024-10-18,True
999,31,58,173,Product_999,Description for product 999,34615.54,42107.48,2026-04-02,True
1000,26,93,63,Product_1000,Description for product 1000,26427.54,37625.66,2025-01-16,True
1001,30,4,175,Product_1001,Description for product 1001,13092.45,18241.45,2020-02-13,True
1002,48,40,124,Product_1002,Description for product 1002,10062.67,12984.88,2022-08-15,True
1003,41,61,16,Product_1003,Description for product 1003,6309.9,9713.38,2021-09-05,True
1004,22,8,44,Product_1004,Description for product 1004,43160.56,53860.64,2023-08-26,True
1005,32,40,19,Product_1005,Description for product 1005,43143.59,68444.54,2025-07-19,True
1006,46,46,54,Product_1006,Description for product 1006,41403.34,69174.45,2025-10-19,True
1007,16,13,124,Product_1007,Description for product 1007,25258.65,33721.6,2022-08-02,True
1008,20,32,71,Product_1008,Description for product 1008,45206.99,61131.53,2023-02-22,True
1009,10,30,118,Product_1009,Description for product 1009,24967.3,38542.09,2023-12-09,True
1010,34,83,187,Product_1010,Description for product 1010,8316.17,13931.93,2023-04-13,True
1011,7,93,112,Product_1011,Description for product 1011,25413.59,31410.27,2020-04-10,True
1012,21,9,146,Product_1012,Description for product 1012,29860.94,43513.13,2022-04-22,True
1013,37,5,71,Product_1013,Description for product 1013,30599.98,50775.68,2024-11-23,True
1014,43,58,21,Product_1014,Description for product 1014,10900.56,18578.01,2022-10-18,True
1015,23,5,41,Product_1015,Description for product 1015,28708.73,49497.57,2024-10-17,True
1016,8,39,164,Product_1016,Description for product 1016,18678.84,29110.94,2024-11-13,True
1017,2,11,177,Product_1017,Description for product 1017,9887.52,15348.01,2024-07-19,True
1018,36,80,19,Product_1018,Description for product 1018,48651.87,80698.55,2020-12-23,True
1019,43,41,66,Product_1019,Description for product 1019,8818.71,12247.91,2024-01-24,True
1020,45,66,70,Product_1020,Description for product 1020,8191.36,14154.6,2024-03-03,True
1021,20,8,143,Product_1021,Description for product 1021,42561.06,73755.97,2024-09-09,True
1022,35,4,138,Product_1022,Description for product 1022,24018.2,28160.87,2024-04-11,True
1023,42,55,159,Product_1023,Description for product 1023,35080.34,54857.73,2025-05-02,True
1024,4,31,189,Product_1024,Description for product 1024,46025.54,71209.43,2026-08-15,True
1025,23,68,114,Product_1025,Description for product 1025,2653.84,3756.89,2021-07-08,True
1026,33,92,181,Product_1026,Description for product 1026,7762.95,13182.46,2025-12-11,True
1027,34,18,129,Product_1027,Description for product 1027,6756.79,10914.47,2025-12-09,True
1028,2,68,44,Product_1028,Description for product 1028,14661.65,22889.66,2024-10-16,True
1029,32,57,68,Product_1029,Description for product 1029,500.35,633.53,2022-09-01,True
1030,9,25,60,Product_1030,Description for product 1030,49341.21,56572.21,2026-07-07,True
1031,8,23,69,Product_1031,Description for product 1031,9219.72,13689.66,2023-07-02,True
1032,46,9,157,Product_1032,Description for product 1032,36116.53,49900.92,2024-07-24,True
1033,46,34,101,Product_1033,Description for product 1033,47014.1,65052.62,2024-11-23,True
1034,34,69,61,Product_1034,Description for product 1034,33743.16,49680.99,2023-07-15,True
1035,12,6,44,Product_1035,Description for product 1035,10927.74,15463.31,2022-02-05,True
1036,31,48,137,Product_1036,Description for product 1036,38647.89,52746.67,2023-01-09,True
1037,25,24,123,Product_1037,Description for product 1037,24049.69,35298.08,2025-09-19,True
1038,49,5,63,Product_1038,Description for product 1038,37024.05,60996.22,2024-11-17,True
1039,17,5,107,Product_1039,Description for product 1039,37683.6,51344.92,2026-11-05,True
1040,2,91,184,Product_1040,Description for product 1040,31937.14,52760.52,2022-11-19,True
1041,8,76,84,Product_1041,Description for product 1041,3396.05,4403.95,2023-07-21,True
1042,10,6,97,Product_1042,Description for product 1042,24936.26,35245.49,2024-11-23,True
1043,36,93,82,Product_1043,Description for product 1043,49191.31,80271.61,2024-11-28,True
1044,9,17,137,Product_1044,Description for product 1044,14801.94,20094.91,2020-01-05,True
1045,10,28,67,Product_1045,Description for product 1045,12386.9,17163.09,2020-11-11,True
1046,39,59,103,Product_1046,Description for product 1046,1436.45,1700.67,2023-01-03,True
1047,5,86,1,Product_1047,Description for product 1047,37814.62,65812.61,2024-01-13,True
1048,18,59,60,Product_1048,Description for product 1048,42836.93,66677.0,2022-01-14,True
1049,27,80,140,Product_1049,Description for product 1049,27320.96,37097.51,2020-08-18,True
1050,38,82,63,Product_1050,Description for product 1050,4464.45,7383.82,2020-06-04,True
1051,4,36,161,Product_1051,Description for product 1051,35204.27,39642.29,2025-06-16,True
1052,28,88,7,Product_1052,Description for product 1052,24050.48,38296.76,2022-12-03,True
1053,27,47,189,Product_1053,Description for product 1053,14048.32,19273.03,2025-03-24,True
1054,25,74,194,Product_1054,Description for product 1054,39868.7,53175.03,2024-07-23,True
1055,18,51,87,Product_1055,Description for product 1055,18331.07,31379.23,2025-03-02,True
1056,26,60,195,Product_1056,Description for product 1056,9766.52,11259.72,2023-08-20,True
1057,39,21,154,Product_1057,Description for product 1057,24042.41,40668.81,2023-12-27,True
1058,30,71,132,Product_1058,Description for product 1058,35201.9,54765.17,2023-08-05,True
1059,29,78,80,Product_1059,Description for product 1059,34803.92,50149.97,2022-04-27,True
1060,37,39,94,Product_1060,Description for product 1060,23527.71,39415.68,2022-04-13,True
1061,40,61,39,Product_1061,Description for product 1061,19092.43,30694.87,2021-03-20,True
1062,38,84,178,Product_1062,Description for product 1062,11328.83,15529.69,2025-09-13,True
1063,25,31,102,Product_1063,Description for product 1063,22169.4,31614.88,2021-04-18,True
1064,12,72,55,Product_1064,Description for product 1064,33966.38,55618.38,2024-07-28,True
1065,43,73,28,Product_1065,Description for product 1065,39391.7,46397.38,2023-06-22,True
1066,40,18,12,Product_1066,Description for product 1066,18631.5,23116.02,2025-11-27,True
