inventory_id,product_id,warehouse_id,quantity_available,reorder_level,last_updated
5537,367,10,287,19,2026-06-12 19:56:22.110931
5538,1275,20,10,10,2026-06-12 19:56:22.110936
5539,388,13,153,35,2026-06-12 19:56:22.110939
5540,855,12,67,12,2026-06-12 19:56:22.110942
5541,1744,14,129,35,2026-06-12 19:56:22.110945
5542,487,15,303,39,2026-06-12 19:56:22.110948
5543,1151,1,367,25,2026-06-12 19:56:22.110950
5544,300,2,180,32,2026-06-12 19:56:22.110953
5545,1695,3,481,16,2026-06-12 19:56:22.110956
5546,565,9,93,19,2026-06-12 19:56:22.110959
5547,839,13,344,46,2026-06-12 19:56:22.110963
5548,1728,6,220,15,2026-06-12 19:56:22.110966
5549,1118,18,247,26,2026-06-12 19:56:22.110969
5550,1722,4,55,14,2026-06-12 19:56:22.110972
5551,1418,19,101,30,2026-06-12 19:56:22.110975
5552,1473,1,29,24,2026-06-12 19:56:22.110978
5553,1300,4,429,30,2026-06-12 19:56:22.110984
5554,1498,10,116,14,2026-06-12 19:56:22.110987
5555,1184,14,81,19,2026-06-12 19:56:22.110990
5556,1016,14,472,16,2026-06-12 19:56:22.110993
5557,1355,18,242,29,2026-06-12 19:56:22.110996
5558,1792,5,248,39,2026-06-12 19:56:22.110999
5559,807,1,462,20,2026-06-12 19:56:22.111005
5560,1070,10,387,12,2026-06-12 19:56:22.111008
5561,77,20,458,18,2026-06-12 19:56:22.111011
5562,1272,18,279,19,2026-06-12 19:56:22.111014
5563,865,14,361,26,2026-06-12 19:56:22.111017
5564,1720,2,104,39,2026-06-12 19:56:22.111031
5565,881,10,50,44,2026-06-12 19:56:22.111035
5566,743,13,295,40,2026-06-12 19:56:22.111041
5567,523,20,27,20,2026-06-12 19:56:22.111044
5568,407,1,437,45,2026-06-12 19:56:22.111047
5569,885,19,2,20,2026-06-12 19:56:22.111050
5570,304,7,276,34,2026-06-12 19:56:22.111053
5571,448,10,463,19,2026-06-12 19:56:22.111056
5572,1879,3,391,45,2026-06-12 19:56:22.111059
5573,603,17,223,10,2026-06-12 19:56:22.111062
5574,108,7,129,26,2026-06-12 19:56:22.111065
5575,627,6,471,44,2026-06-12 19:56:22.111067
5576,1611,18,219,22,2026-06-12 19:56:22.111070
5577,268,20,307,33,2026-06-12 19:56:22.111073
5578,1872,17,303,21,2026-06-12 19:56:22.111077
5579,166,19,218,21,2026-06-12 19:56:22.111079
5580,1307,4,282,47,2026-06-12 19:56:22.111082
5581,1034,11,474,21,2026-06-12 19:56:22.111085
5582,1086,13,177,43,2026-06-12 19:56:22.111088
5583,1446,15,110,14,2026-06-12 19:56:22.111091
5584,768,16,418,17,2026-06-12 19:56:22.111094
5585,752,18,242,33,2026-06-12 19:56:22.111097
5586,244,7,346,50,2026-06-12 19:56:22.111100
5587,76,14,426,34,2026-06-12 19:56:22.111102
5588,142,18,417,37,2026-06-12 19:56:22.111105
5589,575,20,260,12,2026-06-12 19:56:22.111108
5590,381,9,185,15,2026-06-12 19:56:22.111111
5591,1632,2,68,38,2026-06-12 19:56:22.111114
5592,591,13,215,24,2026-06-12 19:56:22.111117
5593,1706,20,364,31,2026-06-12 19:56:22.111119
5594,1925,13,206,43,2026-06-12 19:56:22.111122
5595,330,16,325,23,2026-06-12 19:56:22.111125
5596,1531,12,87,11,2026-06-12 19:56:22.111128
5597,1945,16,200,10,2026-06-12 19:56:22.111131
5598,1935,11,55,32,2026-06-12 19:56:22.111134
5599,1709,16,53,31,2026-06-12 19:56:22.111137
5600,1129,5,177,29,2026-06-12 19:56:22.111140
5601,143,2,100,37,2026-06-12 19:56:22.111143
5602,1446,13,77,12,2026-06-12 19:56:22.111150
5603,1966,7,230,19,2026-06-12 19:56:22.111153
5604,992,17,438,39,2026-06-12 19:56:22.111156
5605,725,20,186,24,2026-06-12 19:56:22.111159
5606,1294,11,388,33,2026-06-12 19:56:22.111162
5607,653,5,369,47,2026-06-12 19:56:22.111165
5608,947,15,150,40,2026-06-12 19:56:22.111168
5609,782,9,147,45,2026-06-12 19:56:22.111171
5610,1528,10,423,11,2026-06-12 19:56:22.111174
5611,679,3,369,48,2026-06-12 19:56:22.111177
5612,1381,16,183,38,2026-06-12 19:56:22.111180
5613,1215,11,259,18,2026-06-12 19:56:22.111183
5614,140,8,200,26,2026-06-12 19:56:22.111186
5615,533,1,5,15,2026-06-12 19:56:22.111189
5616,122,10,329,33,2026-06-12 19:56:22.111192
5617,205,17,321,30,2026-06-12 19:56:22.111198
5618,293,7,242,50,2026-06-12 19:56:22.111207
5619,640,9,443,20,2026-06-12 19:56:22.111212
5620,499,15,246,42,2026-06-12 19:56:22.111217
5621,1554,3,137,46,2026-06-12 19:56:22.111222
5622,937,14,62,11,2026-06-12 19:56:22.111238
5623,1567,10,206,13,2026-06-12 19:56:22.111244
5624,844,17,239,33,2026-06-12 19:56:22.111248
5625,456,15,383,38,2026-06-12 19:56:22.111254
5626,1510,13,155,28,2026-06-12 19:56:22.111258
5627,799,11,124,33,2026-06-12 19:56:22.111263
5628,410,5,130,16,2026-06-12 19:56:22.111268
5629,905,18,247,38,2026-06-12 19:56:22.111273
5630,1362,18,251,37,2026-06-12 19:56:22.111278
5631,1264,6,488,27,2026-06-12 19:56:22.111281
5632,1770,18,373,27,2026-06-12 19:56:22.111284
5633,825,17,324,10,2026-06-12 19:56:22.111287
5634,889,2,356,31,2026-06-12 19:56:22.111290
5635,41,8,353,10,2026-06-12 19:56:22.111292
5636,1832,18,83,33,2026-06-12 19:56:22.111295
5637,565,11,21,27,2026-06-12 19:56:22.111298
5638,1434,2,64,16,2026-06-12 19:56:22.111301
5639,1079,3,425,13,2026-06-12 19:56:22.111304
5640,415,19,431,14,2026-06-12 19:56:22.111307
5641,46,12,465,11,2026-06-12 19:56:22.111310
5642,1587,15,264,24,2026-06-12 19:56:22.111313
5643,1035,19,45,15,2026-06-12 19:56:22.111316
5644,616,7,460,13,2026-06-12 19:56:22.111319
5645,1422,5,432,32,2026-06-12 19:56:22.111327
5646,1481,14,390,23,2026-06-12 19:56:22.111330
5647,1751,7,169,34,2026-06-12 19:56:22.111333
5648,618,16,456,49,2026-06-12 19:56:22.111336
5649,664,6,101,15,2026-06-12 19:56:22.111339
5650,16,7,245,17,2026-06-12 19:56:22.111342
5651,1342,4,364,36,2026-06-12 19:56:22.111344
5652,815,3,113,27,2026-06-12 19:56:22.111347
5653,260,20,208,32,2026-06-12 19:56:22.111350
5654,1462,10,393,11,2026-06-12 19:56:22.111353
5655,1708,7,379,39,2026-06-12 19:56:22.111356
5656,1727,3,68,17,2026-06-12 19:56:22.111358
5657,342,14,401,14,2026-06-12 19:56:22.111361
5658,366,8,42,38,2026-06-12 19:56:22.111364
5659,981,17,213,14,2026-06-12 19:56:22.111367
5660,105,3,447,45,2026-06-12 19:56:22.111370
5661,369,4,268,36,2026-06-12 19:56:22.111373
5662,1697,6,46,50,2026-06-12 19:56:22.111375
5663,1682,4,367,32,2026-06-12 19:56:22.111378
5664,71,14,229,49,2026-06-12 19:56:22.111382
5665,609,11,476,39,2026-06-12 19:56:22.111387
5666,1000,8,494,33,2026-06-12 19:56:22.111391
5667,338,9,373,19,2026-06-12 19:56:22.111395
5668,4,16,299,17,2026-06-12 19:56:22.111397
5669,1741,1,318,35,2026-06-12 19:56:22.111400
5670,1896,16,425,13,2026-06-12 19:56:22.111403
5671,703,11,478,38,2026-06-12 19:56:22.111406
5672,675,6,287,12,2026-06-12 19:56:22.111409
5673,1262,10,383,10,2026-06-12 19:56:22.111411
5674,1621,4,72,17,2026-06-12 19:56:22.111610
5675,1,12,246,43,2026-06-12 19:56:22.111613
5676,1518,9,265,20,2026-06-12 19:56:22.111616
5677,469,10,411,27,2026-06-12 19:56:22.111619
5678,860,19,117,34,2026-06-12 19:56:22.111622
5679,312,3,393,34,2026-06-12 19:56:22.111625
5680,1839,11,91,11,2026-06-12 19:56:22.111633
5681,1661,14,494,20,2026-06-12 19:56:22.111639
5682,1006,12,86,11,2026-06-12 19:56:22.111643
5683,193,1,460,34,2026-06-12 19:56:22.111646
5684,1919,4,64,38,2026-06-12 19:56:22.111648
5685,135,11,493,34,2026-06-12 19:56:22.111651
5686,538,8,302,37,2026-06-12 19:56:22.111654
5687,137,6,190,44,2026-06-12 19:56:22.111662
5688,1614,9,96,25,2026-06-12 19:56:22.111665
5689,1717,15,311,26,2026-06-12 19:56:22.111667
5690,1994,14,261,45,2026-06-12 19:56:22.111670
5691,1581,11,459,19,2026-06-12 19:56:22.111673
5692,1877,18,384,15,2026-06-12 19:56:22.111676
5693,1987,1,350,37,2026-06-12 19:56:22.111679
5694,984,16,152,40,2026-06-12 19:56:22.111682
5695,1748,5,140,40,2026-06-12 19:56:22.111685
5696,744,18,13,11,2026-06-12 19:56:22.111688
5697,1044,13,24,44,2026-06-12 19:56:22.111690
5698,1810,8,480,47,2026-06-12 19:56:22.111693
5699,568,18,326,36,2026-06-12 19:56:22.111696
5700,1835,1,485,42,2026-06-12 19:56:22.111699
5701,1502,15,437,37,2026-06-12 19:56:22.111702
5702,1025,17,466,40,2026-06-12 19:56:22.111705
5703,912,19,215,40,2026-06-12 19:56:22.111708
5704,1593,7,138,50,2026-06-12 19:56:22.111712
5705,836,19,46,27,2026-06-12 19:56:22.111715
5706,1402,13,437,35,2026-06-12 19:56:22.111718
5707,236,19,167,15,2026-06-12 19:56:22.111721
5708,1590,20,142,36,2026-06-12 19:56:22.111724
5709,1043,1,8,26,2026-06-12 19:56:22.111727
5710,1377,17,109,41,2026-06-12 19:56:22.111730
5711,1546,3,298,40,2026-06-12 19:56:22.111742
5712,236,3,490,18,2026-06-12 19:56:22.111744
5713,1915,10,186,35,2026-06-12 19:56:22.111747
5714,924,17,194,11,2026-06-12 19:56:22.111752
5715,1680,14,461,50,2026-06-12 19:56:22.111755
5716,1158,6,395,33,2026-06-12 19:56:22.111757
5717,1442,14,11,23,2026-06-12 19:56:22.111760
5718,531,5,320,38,2026-06-12 19:56:22.111763
5719,216,6,450,47,2026-06-12 19:56:22.111766
5720,82,8,472,42,2026-06-12 19:56:22.111769
5721,22,19,278,21,2026-06-12 19:56:22.111772
5722,1983,15,426,38,2026-06-12 19:56:22.111775
5723,1159,10,164,50,2026-06-12 19:56:22.111778
5724,835,5,439,37,2026-06-12 19:56:22.111781
5725,835,14,314,36,2026-06-12 19:56:22.111784
5726,1671,20,413,34,2026-06-12 19:56:22.111787
5727,284,10,268,44,2026-06-12 19:56:22.111797
5728,1344,5,298,12,2026-06-12 19:56:22.111800
5729,1018,3,54,22,2026-06-12 19:56:22.111803
5730,1090,19,496,11,2026-06-12 19:56:22.111811
5731,979,16,72,42,2026-06-12 19:56:22.111814
5732,1902,10,446,44,2026-06-12 19:56:22.111817
5733,15,7,423,14,2026-06-12 19:56:22.111820
5734,1200,1,93,33,2026-06-12 19:56:22.111823
5735,586,19,331,49,2026-06-12 19:56:22.111826
5736,1234,6,432,33,2026-06-12 19:56:22.111829
5737,392,8,20,19,2026-06-12 19:56:22.111832
5738,1245,17,237,24,2026-06-12 19:56:22.111834
5739,1480,3,474,34,2026-06-12 19:56:22.111837
5740,1537,16,103,46,2026-06-12 19:56:22.111840
5741,15,18,371,31,2026-06-12 19:56:22.111843
5742,723,8,214,20,2026-06-12 19:56:22.111846
5743,950,14,288,37,2026-06-12 19:56:22.111849
5744,645,14,13,50,2026-06-12 19:56:22.111852
5745,1366,16,382,42,2026-06-12 19:56:22.111862
5746,228,18,22,19,2026-06-12 19:56:22.111865
5747,1315,20,175,30,2026-06-12 19:56:22.111868
5748,1459,13,246,34,2026-06-12 19:56:22.111871
5749,832,9,359,26,2026-06-12 19:56:22.111874
5750,241,18,252,39,2026-06-12 19:56:22.111877
5751,566,2,401,42,2026-06-12 19:56:22.111879
5752,1028,5,310,34,2026-06-12 19:56:22.111882
5753,1199,17,24,45,2026-06-12 19:56:22.111885
5754,1585,1,193,18,2026-06-12 19:56:22.111888
5755,1851,14,356,20,2026-06-12 19:56:22.111891
5756,829,2,244,47,2026-06-12 19:56:22.111894
5757,1368,9,419,29,2026-06-12 19:56:22.111896
5758,1142,2,147,24,2026-06-12 19:56:22.111899
5759,188,9,184,24,2026-06-12 19:56:22.111902
5760,166,1,52,39,2026-06-12 19:56:22.111905
5761,1825,14,384,49,2026-06-12 19:56:22.111908
5762,1020,11,429,17,2026-06-12 19:56:22.111911
5763,1158,12,248,16,2026-06-12 19:56:22.111913
5764,222,8,306,21,2026-06-12 19:56:22.111917
5765,161,18,239,29,2026-06-12 19:56:22.111919
5766,1786,7,153,36,2026-06-12 19:56:22.111922
5767,11,17,427,11,2026-06-12 19:56:22.111925
5768,717,11,258,12,2026-06-12 19:56:22.111928
5769,1,18,53,29,2026-06-12 19:56:22.111930
5770,1029,18,424,47,2026-06-12 19:56:22.111933
5771,1193,11,336,48,2026-06-12 19:56:22.111936
5772,1545,3,473,50,2026-06-12 19:56:22.111939
5773,1609,4,277,28,2026-06-12 19:56:22.111946
5774,298,4,252,43,2026-06-12 19:56:22.111949
5775,1568,12,379,29,2026-06-12 19:56:22.111951
5776,1989,2,337,43,2026-06-12 19:56:22.111954
5777,1464,13,143,44,2026-06-12 19:56:22.111957
5778,968,15,265,35,2026-06-12 19:56:22.111960
5779,1446,1,232,50,2026-06-12 19:56:22.111963
5780,1281,17,497,47,2026-06-12 19:56:22.111966
5781,306,17,428,33,2026-06-12 19:56:22.111969
5782,715,18,155,36,2026-06-12 19:56:22.111992
5783,1499,5,202,44,2026-06-12 19:56:22.111996
5784,1032,17,152,45,2026-06-12 19:56:22.111999
5785,412,12,418,31,2026-06-12 19:56:22.112002
5786,1489,7,441,47,2026-06-12 19:56:22.112005
5787,1532,4,303,19,2026-06-12 19:56:22.112008
5788,5,18,291,41,2026-06-12 19:56:22.112012
5789,528,6,391,27,2026-06-12 19:56:22.112015
5790,1723,19,47,39,2026-06-12 19:56:22.112018
5791,335,4,413,22,2026-06-12 19:56:22.112021
5792,372,3,409,29,2026-06-12 19:56:22.112024
5793,1242,18,234,33,2026-06-12 19:56:22.112026
5794,1723,11,159,21,2026-06-12 19:56:22.112031
5795,863,6,153,44,2026-06-12 19:56:22.112034
5796,900,5,435,43,2026-06-12 19:56:22.112037
5797,1524,7,224,18,2026-06-12 19:56:22.112040
5798,550,12,63,38,2026-06-12 19:56:22.112043
5799,33,17,205,14,2026-06-12 19:56:22.112046
5800,1932,3,152,50,2026-06-12 19:56:22.112049
5801,1935,4,201,44,2026-06-12 19:56:22.112052
5802,218,5,187,14,2026-06-12 19:56:22.112055
5803,645,1,437,11,2026-06-12 19:56:22.112058
5804,869,17,18,41,2026-06-12 19:56:22.112061
5805,1165,20,124,48,2026-06-12 19:56:22.112064
5806,1693,18,139,32,2026-06-12 19:56:22.112067
5807,401,9,498,18,2026-06-12 19:56:22.112070
5808,1504,15,418,23,2026-06-12 19:56:22.112073
5809,1290,11,447,24,2026-06-12 19:56:22.112081
5810,756,10,411,45,2026-06-12 19:56:22.112084
5811,1199,20,483,47,2026-06-12 19:56:22.112087
5812,178,11,341,49,2026-06-12 19:56:22.112090
5813,1816,5,156,12,2026-06-12 19:56:22.112093
5814,1604,3,348,44,2026-06-12 19:56:22.112097
5815,1942,14,486,36,2026-06-12 19:56:22.112104
5816,834,3,237,48,2026-06-12 19:56:22.112107
5817,1411,11,76,41,2026-06-12 19:56:22.112110
5818,1991,18,254,23,2026-06-12 19:56:22.112114
5819,1801,17,461,44,2026-06-12 19:56:22.112117
5820,457,8,178,31,2026-06-12 19:56:22.112119
5821,1164,9,496,24,2026-06-12 19:56:22.112122
5822,754,15,237,32,2026-06-12 19:56:22.112125
5823,1155,4,95,13,2026-06-12 19:56:22.112128
5824,1494,17,186,36,2026-06-12 19:56:22.112131
5825,1707,13,456,47,2026-06-12 19:56:22.112134
5826,935,19,231,21,2026-06-12 19:56:22.112137
5827,1703,14,375,36,2026-06-12 19:56:22.112140
5828,1676,8,215,30,2026-06-12 19:56:22.112155
5829,496,11,197,40,2026-06-12 19:56:22.112159
5830,707,13,357,11,2026-06-12 19:56:22.112162
5831,908,11,450,23,2026-06-12 19:56:22.112166
5832,1021,15,50,10,2026-06-12 19:56:22.112169
5833,493,13,483,45,2026-06-12 19:56:22.112172
5834,1381,5,425,20,2026-06-12 19:56:22.112175
5835,1330,11,123,39,2026-06-12 19:56:22.112182
5836,1620,2,152,24,2026-06-12 19:56:22.112185
5837,1525,14,276,11,2026-06-12 19:56:22.112188
5838,745,16,426,11,2026-06-12 19:56:22.112191
5839,1066,7,175,45,2026-06-12 19:56:22.112194
5840,730,17,429,46,2026-06-12 19:56:22.112197
5841,1688,9,146,38,2026-06-12 19:56:22.112200
5842,581,2,205,18,2026-06-12 19:56:22.112203
5843,1902,17,70,26,2026-06-12 19:56:22.112206
5844,1322,13,138,13,2026-06-12 19:56:22.112208
5845,669,19,98,28,2026-06-12 19:56:22.112211
5846,1882,13,406,22,2026-06-12 19:56:22.112214
5847,409,1,396,18,2026-06-12 19:56:22.112217
5848,370,10,438,49,2026-06-12 19:56:22.112220
5849,1932,17,362,47,2026-06-12 19:56:22.112222
5850,616,20,126,10,2026-06-12 19:56:22.112225
5851,1294,20,135,32,2026-06-12 19:56:22.112229
5852,708,18,151,37,2026-06-12 19:56:22.112231
5853,1510,1,300,40,2026-06-12 19:56:22.112234
5854,385,15,311,31,2026-06-12 19:56:22.112237
5855,1479,4,154,12,2026-06-12 19:56:22.112240
5856,1361,2,404,42,2026-06-12 19:56:22.112243
5857,393,1,183,30,2026-06-12 19:56:22.112246
5858,1850,20,41,11,2026-06-12 19:56:22.112254
5859,1439,15,347,36,2026-06-12 19:56:22.112257
5860,1684,14,317,28,2026-06-12 19:56:22.112260
5861,355,16,31,34,2026-06-12 19:56:22.112263
5862,912,13,274,27,2026-06-12 19:56:22.112266
5863,721,6,48,39,2026-06-12 19:56:22.112269
5864,78,9,222,28,2026-06-12 19:56:22.112272
5865,544,5,437,27,2026-06-12 19:56:22.112275
5866,1714,8,384,17,2026-06-12 19:56:22.112278
5867,196,10,473,15,2026-06-12 19:56:22.112281
5868,525,16,119,32,2026-06-12 19:56:22.112284
5869,329,5,391,22,2026-06-12 19:56:22.112287
5870,1805,12,66,30,2026-06-12 19:56:22.112290
5871,288,9,261,14,2026-06-12 19:56:22.112294
5872,710,13,125,32,2026-06-12 19:56:22.112301
5873,580,9,154,22,2026-06-12 19:56:22.112313
5874,274,19,465,13,2026-06-12 19:56:22.112318
5875,1090,20,110,14,2026-06-12 19:56:22.112323
5876,841,2,468,24,2026-06-12 19:56:22.112328
5877,1857,3,366,43,2026-06-12 19:56:22.112333
5878,939,20,469,42,2026-06-12 19:56:22.112339
5879,970,13,498,10,2026-06-12 19:56:22.112344
5880,483,14,51,43,2026-06-12 19:56:22.112349
5881,880,20,416,15,2026-06-12 19:56:22.112354
5882,393,7,297,22,2026-06-12 19:56:22.112360
5883,742,3,73,13,2026-06-12 19:56:22.112365
5884,1268,12,34,12,2026-06-12 19:56:22.112369
5885,246,5,380,45,2026-06-12 19:56:22.112375
5886,1780,13,474,37,2026-06-12 19:56:22.112380
5887,946,11,59,32,2026-06-12 19:56:22.112394
5888,253,14,235,37,2026-06-12 19:56:22.112400
5889,1014,10,462,37,2026-06-12 19:56:22.112405
5890,905,18,377,30,2026-06-12 19:56:22.112416
5891,943,18,282,25,2026-06-12 19:56:22.112421
5892,1063,18,154,26,2026-06-12 19:56:22.112427
5893,1629,13,132,35,2026-06-12 19:56:22.112432
5894,1772,11,219,36,2026-06-12 19:56:22.112437
5895,815,2,151,48,2026-06-12 19:56:22.112442
5896,308,12,451,12,2026-06-12 19:56:22.112447
5897,452,20,309,39,2026-06-12 19:56:22.112452
5898,782,14,50,12,2026-06-12 19:56:22.112458
5899,128,16,355,39,2026-06-12 19:56:22.112463
5900,308,17,138,43,2026-06-12 19:56:22.112466
5901,1188,7,486,48,2026-06-12 19:56:22.112476
5902,1598,8,141,18,2026-06-12 19:56:22.112479
5903,1243,7,281,32,2026-06-12 19:56:22.112483
5904,392,10,268,48,2026-06-12 19:56:22.112485
5905,745,7,477,36,2026-06-12 19:56:22.112488
5906,825,15,482,17,2026-06-12 19:56:22.112491
5907,524,3,498,36,2026-06-12 19:56:22.112494
5908,1617,10,126,40,2026-06-12 19:56:22.112497
5909,1150,14,352,33,2026-06-12 19:56:22.112500
5910,248,12,342,13,2026-06-12 19:56:22.112503
5911,1074,7,297,44,2026-06-12 19:56:22.112508
5912,604,7,474,34,2026-06-12 19:56:22.112511
5913,118,14,500,46,2026-06-12 19:56:22.112513
5914,998,14,380,32,2026-06-12 19:56:22.112517
5915,1259,18,144,33,2026-06-12 19:56:22.112520
5916,796,16,48,19,2026-06-12 19:56:22.112522
5917,87,18,332,45,2026-06-12 19:56:22.112525
5918,1283,14,81,47,2026-06-12 19:56:22.112528
5919,1870,16,470,16,2026-06-12 19:56:22.112531
5920,1646,9,478,24,2026-06-12 19:56:22.112534
5921,711,20,110,18,2026-06-12 19:56:22.112536
5922,268,18,386,42,2026-06-12 19:56:22.112541
5923,1999,16,143,15,2026-06-12 19:56:22.112544
5924,1595,16,209,43,2026-06-12 19:56:22.112547
5925,1234,10,105,27,2026-06-12 19:56:22.112549
5926,486,18,321,44,2026-06-12 19:56:22.112552
5927,1325,10,129,30,2026-06-12 19:56:22.112555
5928,477,17,137,47,2026-06-12 19:56:22.112558
5929,1667,11,189,42,2026-06-12 19:56:22.112561
5930,1840,6,174,18,2026-06-12 19:56:22.112564
5931,382,8,179,44,2026-06-12 19:56:22.112567
5932,1607,18,422,39,2026-06-12 19:56:22.112570
5933,389,20,241,40,2026-06-12 19:56:22.112573
5934,137,20,205,38,2026-06-12 19:56:22.112575
5935,243,1,129,41,2026-06-12 19:56:22.112578
5936,1575,13,161,25,2026-06-12 19:56:22.112581
5937,37,5,434,29,2026-06-12 19:56:22.112588
5938,969,7,493,11,2026-06-12 19:56:22.112591
5939,1214,16,84,10,2026-06-12 19:56:22.112594
5940,136,5,149,20,2026-06-12 19:56:22.112597
5941,1726,5,245,44,2026-06-12 19:56:22.112600
5942,1990,14,270,46,2026-06-12 19:56:22.112606
5943,1310,20,482,27,2026-06-12 19:56:22.112613
5944,1388,18,439,34,2026-06-12 19:56:22.112616
5945,1235,13,357,19,2026-06-12 19:56:22.112618
5946,794,8,333,12,2026-06-12 19:56:22.112621
5947,1404,15,133,27,2026-06-12 19:56:22.112624
5948,979,5,173,33,2026-06-12 19:56:22.112627
5949,246,14,177,33,2026-06-12 19:56:22.112630
5950,1617,17,278,19,2026-06-12 19:56:22.112633
5951,13,13,361,39,2026-06-12 19:56:22.112635
5952,860,19,488,38,2026-06-12 19:56:22.112638
5953,594,12,134,19,2026-06-12 19:56:22.112641
5954,668,16,463,15,2026-06-12 19:56:22.112644
5955,863,17,345,35,2026-06-12 19:56:22.112649
5956,546,8,228,12,2026-06-12 19:56:22.112652
5957,1909,10,425,25,2026-06-12 19:56:22.112654
5958,845,18,293,13,2026-06-12 19:56:22.112657
5959,789,6,219,16,2026-06-12 19:56:22.112661
5960,1108,15,27,38,2026-06-12 19:56:22.112664
5961,1796,10,95,23,2026-06-12 19:56:22.112667
5962,1818,9,119,50,2026-06-12 19:56:22.112670
5963,281,10,80,33,2026-06-12 19:56:22.112673
5964,1227,5,47,40,2026-06-12 19:56:22.112677
5965,1191,4,465,32,2026-06-12 19:56:22.112680
5966,657,15,7,48,2026-06-12 19:56:22.112683
5967,1546,8,306,13,2026-06-12 19:56:22.112686
5968,1849,15,7,28,2026-06-12 19:56:22.112689
5969,1968,13,354,18,2026-06-12 19:56:22.112696
5970,304,3,443,21,2026-06-12 19:56:22.112699
5971,1221,1,359,47,2026-06-12 19:56:22.112702
5972,702,6,162,25,2026-06-12 19:56:22.112705
5973,1960,8,302,15,2026-06-12 19:56:22.112708
5974,643,15,160,39,2026-06-12 19:56:22.112711
5975,1228,13,482,15,2026-06-12 19:56:22.112714
5976,1866,13,42,30,2026-06-12 19:56:22.112717
5977,1720,10,97,42,2026-06-12 19:56:22.112720
5978,18,1,137,10,2026-06-12 19:56:22.112722
5979,1950,20,21,23,2026-06-12 19:56:22.112725
5980,594,6,55,34,2026-06-12 19:56:22.112728
5981,559,10,493,35,2026-06-12 19:56:22.112731
5982,846,8,239,17,2026-06-12 19:56:22.112734
5983,68,10,71,41,2026-06-12 19:56:22.112737
5984,468,1,435,23,2026-06-12 19:56:22.112740
5985,1075,19,81,35,2026-06-12 19:56:22.112743
5986,1797,11,461,34,2026-06-12 19:56:22.112751
5987,1099,20,448,33,2026-06-12 19:56:22.112754
5988,1377,13,494,49,2026-06-12 19:56:22.112757
5989,953,8,374,36,2026-06-12 19:56:22.112760
5990,604,4,341,22,2026-06-12 19:56:22.112763
5991,1062,16,390,28,2026-06-12 19:56:22.112766
5992,420,9,381,45,2026-06-12 19:56:22.112769
5993,1878,8,472,14,2026-06-12 19:56:22.112772
5994,405,15,416,10,2026-06-12 19:56:22.112778
5995,453,14,287,24,2026-06-12 19:56:22.112782
5996,1849,18,341,42,2026-06-12 19:56:22.112785
5997,875,16,145,22,2026-06-12 19:56:22.112787
5998,1181,9,248,44,2026-06-12 19:56:22.112790
5999,146,1,54,36,2026-06-12 19:56:22.112793
6000,1796,19,37,13,2026-06-12 19:56:22.112796
6001,642,20,267,36,2026-06-12 19:56:22.112805
6002,314,3,119,12,2026-06-12 19:56:22.112808
6003,1528,6,162,48,2026-06-12 19:56:22.112811
6004,1229,14,417,20,2026-06-12 19:56:22.112814
6005,354,1,164,13,2026-06-12 19:56:22.112817
6006,552,14,492,48,2026-06-12 19:56:22.112820
6007,563,12,110,18,2026-06-12 19:56:22.112823
6008,985,12,77,36,2026-06-12 19:56:22.112826
6009,1821,16,19,32,2026-06-12 19:56:22.112829
6010,709,20,452,15,2026-06-12 19:56:22.112832
6011,1624,6,34,45,2026-06-12 19:56:22.112834
6012,130,10,303,38,2026-06-12 19:56:22.112837
6013,150,16,402,44,2026-06-12 19:56:22.112840
6014,949,17,64,15,2026-06-12 19:56:22.112843
6015,1527,10,61,27,2026-06-12 19:56:22.112846
6016,325,8,294,33,2026-06-12 19:56:22.112849
6017,210,15,451,31,2026-06-12 19:56:22.112852
6018,202,16,434,41,2026-06-12 19:56:22.112855
6019,770,19,128,25,2026-06-12 19:56:22.112857
6020,901,7,5,38,2026-06-12 19:56:22.112860
6021,564,9,7,18,2026-06-12 19:56:22.112863
6022,474,7,255,35,2026-06-12 19:56:22.112867
6023,419,14,460,45,2026-06-12 19:56:22.112870
6024,907,17,285,16,2026-06-12 19:56:22.112872
6025,969,6,382,45,2026-06-12 19:56:22.112875
6026,1999,20,208,15,2026-06-12 19:56:22.112878
6027,9,18,130,39,2026-06-12 19:56:22.112881
6028,634,10,413,17,2026-06-12 19:56:22.112884
6029,1974,3,38,50,2026-06-12 19:56:22.112890
6030,330,9,388,45,2026-06-12 19:56:22.112893
6031,1107,15,346,15,2026-06-12 19:56:22.112896
6032,1093,14,397,11,2026-06-12 19:56:22.112899
6033,406,7,156,18,2026-06-12 19:56:22.112902
6034,1432,15,32,39,2026-06-12 19:56:22.112905
6035,1184,5,157,27,2026-06-12 19:56:22.112908
6036,163,5,254,38,2026-06-12 19:56:22.112911
6037,1010,18,97,19,2026-06-12 19:56:22.112914
6038,1675,18,455,17,2026-06-12 19:56:22.112917
6039,497,10,153,11,2026-06-12 19:56:22.112920
6040,1702,18,69,12,2026-06-12 19:56:22.112924
6041,1345,1,315,14,2026-06-12 19:56:22.112927
6042,1638,14,26,42,2026-06-12 19:56:22.112930
6043,952,10,219,31,2026-06-12 19:56:22.112932
6044,450,15,231,21,2026-06-12 19:56:22.112935
