order_id,customer_id,order_date,order_status,total_amount
24094,32,2022-02-27,Delivered,21600.82
24095,3380,2023-07-31,Delivered,88671.94
24096,4164,2023-07-05,Delivered,87182.28
24097,4587,2025-11-20,Delivered,9575.18
24098,2865,2026-01-14,Delivered,31069.04
24099,1140,2023-04-09,Delivered,3774.72
24100,1273,2026-04-26,Delivered,46626.35
24101,2036,2026-03-26,Delivered,65103.7
24102,3202,2023-05-01,Delivered,18081.14
24103,352,2022-08-04,Delivered,41665.57
24104,4532,2024-10-17,Delivered,85737.78
24105,4628,2022-05-04,Delivered,104073.89
24106,4428,2024-10-02,Delivered,64292.79
24107,3345,2025-06-12,Cancelled,23834.17
24108,3110,2025-09-06,Packed,83924.2
24109,3912,2024-01-13,Delivered,8985.0
24110,371,2022-03-25,Returned,32495.62
24111,3549,2023-07-09,Delivered,122792.1
24112,1346,2024-08-08,Returned,50427.16
24113,4781,2024-01-10,Returned,40748.7
24114,350,2025-09-10,Pending,87778.77
24115,362,2024-11-14,Delivered,67812.02
24116,1637,2024-01-04,Delivered,119710.78
24117,4562,2024-07-16,Delivered,5632.51
24118,2491,2022-05-08,Delivered,118901.85
24119,3968,2025-01-21,Delivered,129400.28
24120,1276,2023-01-15,Delivered,139288.85
24121,3482,2025-01-09,Cancelled,56382.36
24122,1900,2024-10-27,Delivered,144071.73
24123,2116,2024-12-11,Delivered,83506.18
24124,2647,2024-02-07,Delivered,139267.96
24125,1234,2024-08-09,Cancelled,143119.0
24126,1865,2025-01-04,Delivered,73988.76
24127,2059,2023-04-01,Delivered,30641.6
24128,1575,2022-04-06,Delivered,143622.19
24129,2693,2023-04-08,Delivered,14926.45
24130,3600,2022-02-26,Delivered,119841.51
24131,4275,2022-04-21,Delivered,33910.71
24132,4076,2023-07-26,Delivered,53660.23
24133,3962,2026-02-21,Delivered,26534.01
24134,994,2023-04-24,Shipped,49542.88
24135,364,2025-05-08,Packed,93825.07
24136,577,2024-07-31,Returned,44033.85
24137,1521,2024-12-02,Delivered,79843.55
24138,3454,2024-02-26,Delivered,140543.68
24139,4154,2025-09-18,Cancelled,16689.85
24140,816,2022-01-26,Returned,76638.86
24141,1282,2022-03-11,Returned,10385.84
24142,1716,2023-10-12,Delivered,138833.72
24143,2971,2024-11-28,Delivered,148556.36
24144,4589,2023-05-24,Delivered,117465.52
24145,1771,2025-02-19,Delivered,7485.32
24146,206,2024-10-31,Delivered,46178.95
24147,3763,2023-07-23,Delivered,56123.25
24148,4188,2024-04-08,Delivered,118272.93
24149,4630,2022-12-22,Returned,58645.42
24150,3692,2026-03-25,Delivered,129949.59
24151,2376,2024-04-28,Delivered,107499.11
24152,450,2025-07-05,Cancelled,108025.88
24153,3007,2023-10-05,Delivered,23150.78
24154,2268,2023-05-09,Delivered,16819.14
24155,1116,2024-06-06,Delivered,29403.5
24156,14,2024-06-20,Delivered,54154.51
24157,2471,2025-02-19,Delivered,117723.53
24158,3361,2025-04-06,Delivered,45021.47
24159,1692,2023-02-15,Delivered,137508.54
24160,4725,2022-07-08,Delivered,124049.23
24161,2149,2024-09-03,Delivered,111189.54
24162,1302,2024-09-20,Delivered,134832.29
24163,1783,2025-11-01,Delivered,147831.47
24164,2692,2025-03-02,Returned,120081.09
24165,1458,2026-01-16,Packed,136527.26
24166,1801,2022-02-02,Delivered,24382.09
24167,1572,2022-08-06,Delivered,48625.67
24168,120,2022-05-16,Delivered,41224.7
24169,2644,2024-06-03,Cancelled,94988.25
24170,2820,2023-04-01,Delivered,68852.23
24171,4516,2024-01-07,Cancelled,48936.77
24172,290,2025-05-21,Delivered,146956.21
24173,1329,2024-05-10,Delivered,145113.99
24174,3870,2024-02-03,Confirmed,33624.91
24175,4596,2024-08-10,Delivered,12394.7
24176,1784,2025-12-03,Cancelled,118697.4
24177,3396,2026-02-15,Delivered,117008.62
24178,4585,2022-10-14,Returned,106279.58
24179,4884,2022-06-12,Packed,56842.97
24180,2826,2022-08-28,Returned,49143.74
24181,2120,2025-12-27,Delivered,67246.63
24182,748,2025-11-18,Delivered,99533.95
24183,3132,2026-04-17,Returned,114539.05
24184,3143,2023-09-25,Delivered,30953.45
24185,4064,2023-05-29,Returned,71009.81
24186,904,2023-06-13,Delivered,145268.6
24187,3706,2022-07-10,Returned,102101.32
24188,1459,2023-12-27,Delivered,131970.0
24189,2536,2025-02-20,Packed,20073.21
24190,3953,2024-07-01,Delivered,26507.28
24191,3127,2024-10-17,Returned,133998.06
24192,4829,2022-03-29,Delivered,58487.06
24193,804,2023-07-07,Delivered,143503.93
24194,1896,2025-07-06,Returned,61321.78
24195,837,2024-02-26,Cancelled,51243.59
24196,1853,2024-12-02,Returned,130897.13
24197,4278,2025-11-10,Cancelled,77997.37
24198,571,2026-03-06,Delivered,5914.26
24199,1545,2024-06-04,Delivered,148799.36
24200,3222,2022-03-13,Returned,68104.89
24201,2238,2024-04-16,Cancelled,63166.13
24202,1256,2024-03-09,Delivered,29844.44
24203,3185,2025-08-27,Delivered,78262.4
24204,4052,2025-08-02,Delivered,21845.37
24205,4485,2022-07-08,Delivered,138972.98
24206,530,2023-03-26,Delivered,7905.72
24207,2113,2025-10-14,Confirmed,67919.97
24208,4375,2022-08-03,Delivered,27132.57
24209,889,2023-04-19,Returned,31958.41
24210,3700,2022-12-21,Delivered,38640.27
24211,2932,2024-03-12,Cancelled,136868.33
24212,4084,2023-09-16,Delivered,55270.06
24213,3899,2023-08-13,Delivered,87601.7
24214,4661,2025-07-10,Cancelled,79157.37
24215,3151,2023-07-20,Returned,73440.77
24216,3883,2022-10-21,Delivered,121806.56
24217,2565,2025-03-03,Delivered,79394.89
24218,3900,2024-05-12,Delivered,107803.2
24219,3645,2023-05-15,Confirmed,98618.6
24220,474,2024-11-11,Delivered,136632.35
24221,3223,2022-10-31,Delivered,139757.15
24222,544,2022-12-06,Delivered,142402.72
24223,3275,2024-11-06,Delivered,3943.39
24224,4897,2023-09-02,Pending,149561.22
24225,1852,2023-12-11,Delivered,142761.49
24226,147,2025-09-13,Delivered,8598.47
24227,1360,2023-04-12,Pending,81901.4
24228,3894,2025-06-11,Delivered,79002.06
24229,3500,2023-12-13,Delivered,147298.11
24230,3959,2024-10-09,Delivered,47400.19
24231,1486,2025-09-27,Cancelled,91033.13
24232,2155,2023-12-03,Returned,56667.2
24233,3858,2025-03-26,Shipped,86103.37
24234,2815,2026-02-14,Delivered,125351.56
24235,3539,2023-11-04,Returned,6619.64
24236,2012,2023-12-02,Confirmed,131265.1
24237,1978,2024-06-11,Cancelled,54916.18
24238,2325,2024-08-16,Delivered,22847.76
24239,1914,2025-09-07,Returned,59091.96
24240,2840,2023-06-27,Delivered,13323.89
24241,2087,2025-05-12,Returned,27770.22
24242,2539,2025-04-18,Returned,144462.04
24243,1498,2024-02-25,Delivered,74253.07
24244,1491,2025-02-25,Delivered,82266.43
24245,2731,2025-11-27,Delivered,143215.5
24246,2685,2022-11-23,Returned,97449.87
24247,3291,2022-02-27,Delivered,73793.08
24248,4738,2023-08-18,Delivered,26213.91
24249,3666,2023-07-08,Cancelled,117854.0
24250,1574,2025-03-18,Returned,129215.14
24251,4524,2025-11-10,Delivered,35076.62
24252,541,2025-12-30,Cancelled,74978.76
24253,3616,2022-05-12,Delivered,110033.17
24254,889,2024-05-31,Delivered,53849.22
24255,609,2022-03-08,Packed,87494.23
24256,2765,2023-11-29,Delivered,5311.65
24257,1449,2025-12-13,Delivered,59779.63
24258,2128,2025-07-30,Delivered,132355.79
24259,2675,2024-02-27,Delivered,58763.1
24260,2240,2022-11-15,Delivered,97442.93
24261,3362,2022-07-22,Returned,31693.84
24262,2454,2025-05-28,Pending,39820.04
24263,4591,2023-05-27,Confirmed,129050.27
24264,2878,2025-04-26,Delivered,64674.33
24265,2304,2024-11-27,Delivered,14759.1
24266,2482,2022-08-26,Delivered,74491.39
24267,2019,2023-01-27,Cancelled,15247.04
24268,1385,2022-07-14,Delivered,59790.6
24269,2834,2025-06-02,Returned,101830.73
24270,735,2022-10-11,Delivered,139130.54
24271,4040,2023-08-13,Returned,98577.28
24272,1398,2023-07-13,Delivered,91510.89
24273,607,2023-11-12,Delivered,50951.7
24274,3645,2026-02-20,Delivered,129430.84
24275,2701,2025-01-01,Delivered,145458.22
24276,1864,2024-02-24,Delivered,40211.2
24277,2519,2023-06-29,Pending,103259.99
24278,4310,2023-07-11,Pending,47306.31
24279,4911,2026-03-29,Delivered,23745.35
24280,3081,2022-11-20,Cancelled,9488.69
24281,3322,2022-02-05,Delivered,51981.93
24282,1347,2022-08-14,Delivered,46928.93
24283,788,2025-11-20,Delivered,77750.39
24284,3401,2022-12-16,Cancelled,92743.19
24285,227,2023-09-04,Delivered,64894.31
24286,4146,2022-11-27,Delivered,96068.73
24287,4285,2025-01-05,Delivered,99601.1
24288,205,2022-10-09,Returned,54615.24
24289,4147,2024-09-07,Delivered,96374.19
24290,4262,2024-03-04,Delivered,83138.78
24291,3564,2026-01-11,Delivered,133682.24
24292,1966,2025-10-13,Delivered,88102.89
24293,945,2023-11-30,Delivered,102021.95
24294,2472,2023-09-14,Delivered,73827.73
24295,2034,2023-01-26,Delivered,109532.97
24296,4229,2022-11-18,Confirmed,140002.57
24297,4178,2024-11-14,Delivered,60604.83
24298,2699,2025-11-09,Delivered,111197.13
24299,2476,2023-05-28,Delivered,26161.42
24300,2318,2025-10-13,Delivered,52133.38
24301,980,2025-12-08,Cancelled,130210.4
24302,3371,2023-12-09,Delivered,10274.6
24303,3509,2025-06-03,Returned,66470.18
24304,1024,2023-09-16,Delivered,124846.56
24305,412,2024-10-19,Delivered,104607.54
24306,515,2026-03-05,Pending,66733.53
24307,1822,2026-05-15,Delivered,97620.92
24308,3267,2024-06-14,Delivered,27016.11
24309,241,2023-05-31,Delivered,48539.58
24310,1622,2025-11-29,Shipped,14099.33
24311,2102,2025-11-07,Delivered,54336.71
24312,3393,2026-03-27,Delivered,64753.87
24313,4598,2024-10-29,Cancelled,143369.03
24314,3293,2022-07-05,Cancelled,123216.2
24315,800,2023-03-30,Delivered,104767.35
24316,2966,2022-11-28,Delivered,8370.14
24317,2704,2025-04-03,Delivered,12946.62
24318,1562,2022-11-10,Delivered,61524.06
24319,2474,2025-05-03,Delivered,31403.74
24320,1817,2025-12-10,Delivered,58669.7
24321,2787,2022-08-03,Delivered,87427.07
24322,23,2026-02-22,Delivered,135047.65
24323,4316,2022-01-25,Delivered,11305.72
24324,2708,2024-12-09,Delivered,53954.57
24325,4803,2022-08-31,Delivered,110679.83
24326,2005,2025-05-01,Delivered,29638.31
24327,625,2025-12-20,Delivered,104249.87
24328,2276,2025-10-16,Delivered,37808.48
24329,3237,2022-09-25,Delivered,24584.58
24330,4454,2022-05-28,Delivered,12344.83
24331,1127,2022-03-19,Delivered,104479.18
24332,2819,2022-10-25,Cancelled,144188.32
24333,2964,2023-02-01,Delivered,87308.61
24334,2232,2024-10-11,Cancelled,60968.35
24335,2435,2026-02-19,Pending,81198.15
24336,4693,2023-10-22,Delivered,107655.24
24337,2541,2023-12-05,Shipped,130005.87
24338,3405,2026-01-23,Delivered,128982.7
24339,3128,2022-07-02,Delivered,17575.97
24340,3498,2025-03-21,Cancelled,133164.59
24341,2443,2026-02-01,Confirmed,77741.79
24342,290,2024-01-15,Delivered,35586.0
24343,1385,2022-08-28,Delivered,115270.99
24344,2636,2022-09-26,Delivered,76760.53
24345,4730,2023-01-17,Delivered,71593.82
24346,2190,2023-03-25,Delivered,3666.94
24347,4845,2023-10-10,Delivered,142008.71
24348,2259,2023-10-16,Delivered,68088.32
24349,4826,2024-04-30,Delivered,32846.52
24350,4485,2022-02-24,Shipped,49644.01
24351,3297,2022-06-24,Delivered,36240.15
24352,1950,2022-07-04,Delivered,9109.96
24353,1961,2025-06-06,Delivered,70955.65
24354,4679,2022-10-29,Delivered,22468.12
24355,709,2023-12-22,Delivered,124239.82
24356,2883,2025-12-13,Cancelled,81207.22
24357,3077,2022-10-02,Cancelled,141542.36
24358,3731,2025-08-02,Cancelled,113473.19
24359,1414,2025-11-24,Delivered,25923.48
24360,4222,2024-07-06,Delivered,15231.62
24361,4791,2025-11-23,Returned,102913.51
24362,1191,2023-01-03,Delivered,87449.04
24363,1563,2022-03-08,Delivered,82184.79
24364,1721,2024-12-01,Delivered,109674.17
24365,608,2023-10-06,Confirmed,95243.06
24366,3689,2025-06-22,Delivered,46643.46
24367,380,2025-11-06,Delivered,24609.98
24368,1154,2025-01-13,Delivered,88856.65
24369,2363,2026-05-10,Cancelled,64990.86
24370,571,2023-08-12,Delivered,56720.18
24371,2467,2024-02-27,Delivered,91182.1
24372,1122,2025-11-02,Cancelled,138622.54
24373,2882,2022-08-28,Delivered,106171.17
24374,1039,2023-09-25,Delivered,8339.76
24375,2575,2023-02-04,Delivered,34480.68
24376,1804,2025-03-20,Delivered,139940.32
24377,2129,2024-04-22,Delivered,107411.29
24378,4343,2024-12-19,Cancelled,27803.82
24379,204,2022-02-05,Delivered,76834.59
24380,3746,2024-07-10,Delivered,108692.42
24381,3604,2026-01-17,Returned,100607.02
24382,2659,2026-04-10,Cancelled,76023.32
24383,4770,2025-10-22,Confirmed,113913.19
24384,4049,2022-03-26,Returned,77419.73
24385,862,2026-04-29,Returned,93193.91
24386,3015,2022-07-15,Delivered,137463.81
24387,4722,2023-10-13,Delivered,6704.54
24388,4608,2024-07-13,Delivered,70566.35
24389,592,2024-07-10,Delivered,18528.7
24390,1449,2022-08-05,Delivered,41844.68
24391,1902,2026-03-25,Cancelled,97853.19
24392,3862,2024-01-22,Returned,110360.45
24393,2880,2023-12-19,Returned,134460.03
24394,2796,2024-10-23,Delivered,37972.9
24395,3145,2024-11-17,Delivered,6472.84
24396,4858,2025-08-13,Delivered,105818.13
24397,4348,2023-09-09,Delivered,72339.79
24398,2901,2024-01-26,Packed,137386.84
24399,3916,2023-08-20,Returned,36986.27
24400,2843,2025-11-16,Delivered,99191.36
24401,2666,2023-07-11,Returned,7116.21
24402,4720,2025-02-05,Returned,37449.77
24403,3019,2023-02-09,Returned,69065.25
24404,2352,2022-10-02,Delivered,115605.03
24405,4822,2023-11-24,Pending,4494.64
24406,1766,2025-10-25,Shipped,61691.31
24407,4034,2025-10-08,Delivered,145234.04
24408,3198,2024-08-19,Returned,11227.76
24409,4253,2024-06-07,Delivered,95344.71
24410,3364,2022-01-03,Cancelled,85775.26
24411,2145,2026-05-19,Cancelled,30076.8
24412,3465,2023-12-23,Returned,75888.33
24413,3069,2026-03-25,Shipped,62012.58
24414,1518,2024-12-22,Cancelled,36397.34
24415,326,2025-11-06,Delivered,28330.2
24416,1603,2022-04-25,Delivered,47848.92
24417,4194,2025-06-25,Confirmed,45547.0
24418,4881,2022-12-28,Packed,142798.41
24419,3481,2024-09-17,Delivered,41233.39
24420,613,2024-02-14,Delivered,25071.1
24421,4626,2026-04-04,Delivered,38047.87
24422,2641,2023-07-29,Delivered,26951.97
24423,4139,2022-03-25,Delivered,9691.97
24424,690,2024-01-09,Delivered,136196.94
24425,4982,2024-10-17,Delivered,87762.46
24426,1378,2024-08-15,Returned,115946.45
24427,1111,2023-05-17,Delivered,103517.49
24428,74,2023-04-06,Delivered,89236.72
24429,369,2022-12-06,Packed,114105.33
24430,3621,2022-11-02,Delivered,1547.46
24431,345,2023-03-03,Delivered,106220.7
24432,1564,2024-08-11,Cancelled,134348.81
24433,1209,2023-05-24,Pending,93020.24
24434,4633,2024-03-31,Delivered,128573.89
24435,1131,2024-11-01,Delivered,82515.76
24436,1536,2023-04-27,Delivered,90594.76
24437,3154,2026-03-22,Delivered,13268.4
24438,90,2023-06-08,Delivered,99645.05
24439,967,2024-06-12,Delivered,72015.19
24440,4745,2025-04-26,Delivered,48725.56
24441,3091,2022-06-21,Delivered,149338.16
24442,3113,2025-05-26,Delivered,43583.13
24443,4697,2026-01-07,Delivered,99160.42
24444,2075,2022-10-08,Cancelled,54252.38
24445,503,2025-02-28,Delivered,38486.35
24446,1618,2025-05-23,Cancelled,141795.43
24447,65,2026-03-12,Delivered,14310.38
24448,1759,2022-06-18,Delivered,36487.88
24449,3137,2024-01-24,Delivered,4123.61
24450,346,2022-09-27,Delivered,66985.02
24451,2055,2024-01-22,Delivered,52310.59
24452,4355,2022-08-07,Delivered,114931.97
24453,1908,2024-02-26,Cancelled,87439.62
24454,2630,2023-12-28,Pending,130782.22
24455,1744,2024-09-24,Pending,2775.16
24456,3797,2022-06-04,Delivered,95075.4
24457,4426,2025-01-02,Cancelled,98566.52
24458,1137,2023-12-03,Delivered,4359.07
24459,4041,2025-12-27,Delivered,22786.89
24460,95,2025-01-27,Delivered,138936.76
24461,97,2022-05-16,Shipped,35048.22
24462,44,2022-02-16,Delivered,1303.92
24463,2200,2024-03-21,Cancelled,75194.81
24464,3074,2025-06-01,Returned,45543.47
24465,3311,2022-05-14,Delivered,61390.82
24466,2037,2025-02-15,Cancelled,125499.52
24467,3849,2023-02-25,Cancelled,37551.49
24468,2977,2023-05-29,Cancelled,26942.07
24469,1283,2023-03-11,Cancelled,49394.81
24470,1259,2022-05-04,Confirmed,39495.0
24471,3856,2023-09-03,Delivered,36919.74
24472,2401,2023-03-01,Delivered,87210.65
24473,3995,2023-05-23,Confirmed,30818.88
24474,2562,2025-06-15,Delivered,149851.38
24475,3333,2024-07-29,Delivered,142932.96
24476,4845,2023-09-30,Delivered,90237.18
24477,1937,2023-02-23,Delivered,21931.08
24478,2443,2023-10-31,Delivered,74061.92
24479,101,2023-07-08,Cancelled,813.17
24480,3132,2025-01-15,Delivered,112596.81
24481,836,2023-02-22,Delivered,66838.54
24482,568,2024-11-30,Delivered,132415.12
24483,409,2025-01-17,Packed,80842.57
24484,4195,2026-05-11,Delivered,53820.25
24485,3719,2023-09-23,Delivered,105050.35
24486,1874,2023-03-16,Delivered,88230.46
24487,955,2022-02-12,Delivered,70853.59
24488,3637,2025-09-11,Pending,136571.27
24489,1297,2023-04-13,Delivered,104190.54
24490,3841,2025-01-08,Delivered,146586.63
24491,4496,2026-02-10,Pending,146127.53
24492,683,2024-12-09,Delivered,50521.3
24493,3929,2023-10-24,Packed,98127.54
24494,1473,2023-02-02,Delivered,31076.01
24495,1887,2024-12-13,Returned,54530.87
24496,277,2023-11-21,Delivered,111917.44
24497,2420,2023-03-07,Confirmed,33156.85
24498,4520,2022-07-08,Returned,59328.47
24499,66,2024-01-15,Delivered,74835.55
24500,876,2022-12-13,Delivered,78605.25
24501,4913,2025-08-04,Confirmed,100712.46
24502,398,2024-11-17,Delivered,57493.72
24503,846,2025-10-07,Delivered,97872.21
24504,3180,2025-03-06,Delivered,112370.69
24505,2642,2024-10-08,Delivered,58804.42
24506,1616,2024-01-19,Delivered,6306.23
24507,3295,2023-11-02,Confirmed,72070.76
24508,1968,2022-01-20,Delivered,52998.07
24509,226,2025-02-20,Delivered,73267.49
24510,1033,2022-03-11,Delivered,53567.41
24511,1069,2023-11-03,Packed,111820.08
24512,1710,2023-04-12,Delivered,74489.51
24513,2185,2024-09-04,Cancelled,111296.22
24514,2881,2026-05-03,Returned,62427.57
24515,4255,2022-03-14,Delivered,118798.99
24516,613,2025-09-09,Shipped,46138.83
24517,4365,2022-08-18,Delivered,14364.96
24518,4977,2022-04-17,Delivered,92019.85
24519,4193,2023-11-28,Delivered,71836.47
24520,1492,2022-05-06,Returned,145346.69
24521,3789,2026-02-25,Delivered,17938.37
24522,1375,2025-09-03,Cancelled,127156.36
24523,4909,2025-04-09,Delivered,6523.0
24524,167,2025-05-07,Delivered,107105.14
24525,513,2026-04-18,Delivered,92796.3
24526,1253,2023-08-31,Delivered,53412.37
24527,1822,2026-03-16,Delivered,137990.83
24528,2646,2023-12-20,Cancelled,128487.51
24529,3697,2024-05-12,Returned,16513.86
24530,908,2022-02-15,Delivered,88094.2
24531,4795,2023-06-24,Cancelled,47277.7
24532,4652,2023-05-14,Delivered,36114.23
24533,1164,2025-01-25,Delivered,131111.76
24534,2245,2024-04-04,Delivered,51412.82
24535,3892,2023-03-15,Cancelled,85779.76
24536,4250,2024-07-06,Cancelled,130196.95
24537,1083,2023-09-01,Returned,936.27
24538,1877,2024-10-13,Shipped,90791.39
24539,664,2025-03-06,Delivered,4757.63
24540,1143,2026-05-19,Delivered,13463.61
24541,3764,2022-05-10,Delivered,60198.41
24542,4888,2024-12-19,Delivered,134093.64
24543,2532,2024-03-01,Delivered,35964.3
24544,1147,2025-07-16,Delivered,6002.69
24545,2660,2023-02-13,Delivered,125311.12
24546,197,2025-09-25,Delivered,135346.87
24547,1485,2025-07-06,Delivered,54620.48
24548,2157,2023-08-26,Pending,26913.34
24549,982,2023-02-24,Cancelled,22481.82
24550,4813,2024-05-02,Delivered,145082.06
24551,2579,2025-07-10,Delivered,12495.64
24552,4736,2023-05-01,Packed,95564.19
24553,2946,2024-10-18,Delivered,137252.93
24554,4559,2025-03-22,Delivered,56523.52
24555,1844,2024-09-24,Delivered,52657.12
24556,3832,2025-07-06,Delivered,135345.98
24557,3487,2023-03-24,Pending,64616.21
24558,864,2024-02-12,Delivered,44654.56
24559,3467,2025-09-24,Delivered,28828.32
24560,3372,2026-02-05,Delivered,22506.8
24561,4849,2023-11-09,Delivered,104071.94
24562,2117,2024-08-01,Delivered,4751.13
24563,2988,2025-06-03,Delivered,17015.84
24564,3983,2025-06-27,Delivered,44949.23
24565,2673,2023-10-07,Delivered,92705.14
24566,1371,2024-01-09,Delivered,108316.06
24567,114,2023-06-18,Delivered,83285.77
24568,4888,2025-02-10,Returned,13692.66
24569,876,2023-11-12,Delivered,60667.61
24570,4273,2025-11-11,Returned,4169.86
24571,89,2025-09-10,Delivered,105327.07
24572,3518,2025-07-09,Returned,53857.86
24573,405,2024-08-12,Cancelled,36120.47
24574,2295,2026-04-20,Delivered,38334.26
24575,3721,2025-07-01,Delivered,23201.29
24576,4997,2022-10-03,Delivered,73678.08
24577,2619,2024-11-07,Pending,116094.22
24578,751,2024-11-24,Delivered,58716.26
24579,2346,2024-11-18,Delivered,47917.53
24580,2737,2024-05-28,Pending,133697.57
24581,1009,2022-01-01,Delivered,132418.51
24582,3688,2023-06-18,Delivered,125665.49
24583,7,2025-01-19,Delivered,74553.85
24584,322,2025-09-28,Delivered,25406.04
24585,1765,2023-07-26,Returned,52359.13
24586,2964,2022-06-08,Delivered,134418.64
24587,351,2023-03-22,Delivered,5888.31
24588,2441,2025-03-20,Delivered,102982.39
24589,3471,2024-02-02,Delivered,146606.27
24590,676,2022-10-25,Delivered,74105.6
24591,4587,2026-01-11,Delivered,37240.43
24592,3062,2024-06-28,Delivered,43935.82
24593,2679,2024-01-28,Delivered,43580.53
24594,3467,2025-02-28,Delivered,107785.89
24595,1626,2024-08-28,Cancelled,57937.8
24596,661,2022-09-29,Returned,39560.67
24597,1111,2024-07-14,Delivered,67455.55
24598,4554,2023-01-19,Delivered,2437.06
24599,2005,2022-08-12,Delivered,46189.59
24600,3777,2023-02-27,Returned,94358.38
24601,4599,2025-01-07,Delivered,15089.67
24602,980,2022-12-31,Cancelled,58041.69
24603,2367,2023-05-05,Cancelled,70335.67
24604,741,2025-12-19,Delivered,123566.6
24605,1774,2025-05-11,Delivered,73158.28
24606,1269,2025-11-04,Shipped,7623.13
24607,1717,2022-02-09,Delivered,28854.78
24608,3084,2023-08-14,Delivered,106374.71
24609,2698,2022-04-30,Delivered,116693.7
24610,1092,2024-01-28,Delivered,25108.72
24611,2147,2024-02-14,Delivered,138848.22
24612,2653,2025-12-10,Delivered,10146.0
24613,4166,2022-01-29,Delivered,130265.0
24614,1647,2024-05-22,Delivered,26297.55
24615,1432,2024-05-24,Delivered,5312.97
24616,4864,2022-08-12,Cancelled,119343.5
24617,2209,2025-07-01,Cancelled,121939.64
24618,1376,2022-03-02,Delivered,30459.01
24619,422,2025-11-15,Delivered,79294.24
24620,4364,2026-04-15,Delivered,92728.85
24621,1921,2023-09-08,Delivered,91988.28
24622,4587,2022-06-11,Delivered,1010.82
24623,4914,2024-02-20,Delivered,33050.27
24624,2706,2025-01-05,Delivered,24228.19
24625,2475,2023-04-29,Delivered,94766.66
24626,1876,2023-09-26,Delivered,99754.94
24627,700,2025-03-28,Delivered,80969.74
24628,4867,2026-04-18,Delivered,57029.93
24629,3707,2022-08-31,Delivered,36538.1
24630,3450,2025-04-27,Delivered,94950.06
24631,1771,2023-11-30,Delivered,88667.65
24632,594,2022-11-30,Delivered,71337.14
24633,878,2024-07-07,Delivered,86831.33
24634,1523,2022-08-01,Returned,11077.42
24635,3265,2024-08-21,Returned,135890.8
24636,173,2026-04-21,Delivered,100896.17
24637,1027,2025-10-24,Delivered,25521.4
24638,1215,2025-04-27,Shipped,117170.48
24639,2951,2022-01-27,Delivered,107433.58
24640,4021,2024-07-01,Delivered,94581.02
24641,757,2024-11-26,Delivered,21610.53
24642,3434,2024-02-26,Delivered,99337.78
24643,2408,2026-04-17,Delivered,86065.63
24644,4829,2023-12-23,Delivered,26965.89
24645,4521,2025-11-09,Delivered,62839.04
24646,4393,2022-01-04,Delivered,120198.5
24647,4801,2022-09-14,Delivered,137851.57
24648,2809,2026-04-30,Cancelled,10859.05
24649,4405,2024-01-18,Cancelled,114131.47
24650,1515,2024-12-13,Delivered,127479.67
24651,2449,2023-04-21,Delivered,108347.46
24652,4981,2024-01-31,Delivered,142563.12
24653,1439,2024-07-05,Pending,41583.69
24654,3564,2022-12-13,Delivered,11771.84
24655,745,2022-08-22,Delivered,11682.96
24656,4277,2022-12-25,Shipped,13497.46
24657,4430,2025-04-01,Shipped,135864.54
24658,4228,2025-10-14,Delivered,21002.0
24659,2414,2025-07-26,Delivered,137289.1
24660,4225,2022-11-06,Delivered,16577.11
24661,3606,2025-10-20,Cancelled,28750.45
24662,217,2026-03-10,Delivered,130528.66
24663,1965,2024-01-21,Confirmed,57311.09
24664,3222,2024-09-07,Delivered,90174.79
24665,2933,2026-03-09,Packed,79265.77
24666,1057,2022-04-15,Delivered,4367.27
24667,1454,2023-01-06,Delivered,145568.89
24668,282,2025-05-26,Returned,67450.78
24669,4552,2022-04-20,Delivered,74733.6
24670,4453,2024-08-11,Confirmed,26656.74
24671,3432,2023-12-02,Delivered,1871.21
24672,34,2024-11-28,Delivered,137850.77
24673,819,2022-05-05,Pending,139077.05
24674,430,2022-11-08,Cancelled,141913.33
24675,3872,2025-05-15,Delivered,110608.22
24676,3728,2023-11-29,Delivered,134815.99
24677,3600,2022-08-17,Cancelled,124134.94
24678,3387,2025-05-26,Delivered,34023.45
24679,4719,2026-01-03,Returned,56582.78
24680,3471,2025-07-03,Delivered,133484.84
24681,2960,2025-05-29,Delivered,60261.31
24682,1706,2025-08-12,Delivered,79460.39
24683,3135,2023-08-07,Cancelled,109204.41
24684,1835,2023-08-05,Delivered,73706.86
24685,3651,2024-08-13,Delivered,101984.01
24686,3238,2023-12-04,Shipped,112638.21
24687,4801,2022-11-28,Delivered,126464.5
24688,2209,2022-08-23,Cancelled,83542.69
24689,2279,2022-05-04,Delivered,51689.03
24690,2520,2022-06-09,Delivered,61280.42
24691,1925,2024-06-24,Delivered,86693.54
24692,2382,2023-12-17,Packed,72485.27
24693,2406,2024-10-06,Delivered,133078.73
24694,4354,2023-08-23,Delivered,74607.7
24695,4034,2025-04-28,Delivered,74473.78
24696,1541,2025-05-04,Delivered,137522.2
24697,2096,2022-02-08,Delivered,42463.24
24698,4045,2023-07-13,Delivered,117067.62
24699,2252,2022-07-11,Returned,82227.53
24700,373,2023-11-11,Returned,89780.51
24701,1874,2022-08-20,Delivered,113333.57
24702,3808,2023-10-23,Delivered,17146.25
24703,4144,2022-05-03,Delivered,2954.96
24704,4663,2023-02-26,Delivered,94017.55
24705,2306,2023-12-23,Delivered,30849.23
24706,2045,2026-04-15,Delivered,124582.55
